BlockID	dist_dtown	lg_den_parc	lg_den_FinSQM2	dist_line	dum_400m	dum_800m	dum_1200m	dum_1600m	dum_2400m	dum_3200m	dum_4800m	dum_6400m	dum_8000m	dum_8000mL	tot_parc	tot_FinSQm2	tot_line_len	Period
9107	47846.0	-3.4417736542987116	-1.3671400502781264	36215.0	0	0	0	0	0	0	0	0	0	1	132024.0	165085.56	566998.7	6
9144	37115.0	-6.438194611566004	-4.063446269698556	25705.0	0	0	0	0	0	0	0	0	0	1	132024.0	165322.56	566998.7	6
9145	36392.0	-5.447134778111516	-3.2376197492330316	25109.0	0	0	0	0	0	0	0	0	0	1	132024.0	165646.56	566998.7	6
9188	45562.0	-3.812498912787961	-1.7066482485662355	35725.0	0	0	0	0	0	0	0	0	0	1	132024.0	166284.56	566998.7	6
9194	36852.0	-6.1190010493364095	-3.9546481797638737	28029.0	0	0	0	0	0	0	0	0	0	1	132024.0	166430.56	566998.7	6
9202	39754.0	-5.046931958329281	-2.856600255616387	30167.0	0	0	0	0	0	0	0	0	0	1	132024.0	166585.56	566998.7	6
9205	38196.0	-5.676156565951235	-3.030734299569821	28817.0	0	0	0	0	0	0	0	0	0	1	132024.0	167027.56	566998.7	6
9240	42478.0	-5.5606114693523505	-3.4446682824615023	33158.0	0	0	0	0	0	0	0	0	0	1	132024.0	167680.56	566998.7	6
9263	46497.0	-5.672018862586124	-3.58923349840557	36633.0	0	0	0	0	0	0	0	0	0	1	132024.0	167922.56	566998.7	6
9266	47005.0	-5.621469870806931	-3.3809206206252873	37922.0	0	0	0	0	0	0	0	0	0	1	132024.0	168444.56	566998.7	6
9271	50523.0	-5.802106905449362	-3.68400757190569	40916.0	0	0	0	0	0	0	0	0	0	1	132024.0	168969.56	566998.7	6
9280	48385.0	-5.8166111211095135	-3.571098444467936	38368.0	0	0	0	0	0	0	0	0	0	1	132024.0	169145.56	566998.7	6
9291	51665.0	-6.007835438762176	-3.793654136008245	42439.0	0	0	0	0	0	0	0	0	0	1	132024.0	169800.56	566998.7	6
9339	49772.0	-6.460684082634678	-4.245840245892176	38527.0	0	0	0	0	0	0	0	0	0	1	132024.0	169964.56	566998.7	6
9346	52760.0	-6.096517572868562	-3.914673997905098	41398.0	0	0	0	0	0	0	0	0	0	1	132024.0	170116.56	566998.7	6
9460	6761.0	-3.0013402791488573	-0.8688671214035336	69.0	1	0	0	0	0	0	0	0	0	0	132024.0	171608.89	566998.7	6
9478	6905.0	-2.890756235577701	-0.9787114346563502	98.0	1	0	0	0	0	0	0	0	0	0	132024.0	173650.56	566998.7	6
9523	8093.0	-3.5286596357805444	-1.4755811945642052	137.0	1	0	0	0	0	0	0	0	0	0	132024.0	174328.56	566998.7	6
9535	6593.0	-3.0884904661377135	-1.033494611162027	141.0	1	0	0	0	0	0	0	0	0	0	132024.0	175577.06	566998.7	6
9541	6525.0	-2.9328265516641987	-0.878788362205702	156.0	1	0	0	0	0	0	0	0	0	0	132024.0	178181.81	566998.7	6
9547	6792.0	-2.86318402391345	-0.7690624088228377	122.0	1	0	0	0	0	0	0	0	0	0	132024.0	181907.81	566998.7	6
9696	5785.0	-2.845511466376448	-0.780118489806582	247.0	1	0	0	0	0	0	0	0	0	0	132024.0	185046.56	566998.7	6
9850	5561.0	-2.9838517030402554	-0.9101333652321149	52.0	1	0	0	0	0	0	0	0	0	0	132024.0	187179.56	566998.7	6
9858	5302.0	-3.0440298988311727	-1.0505936619429757	141.0	1	0	0	0	0	0	0	0	0	0	132024.0	189149.56	566998.7	6
9873	6252.0	-3.0885321528891163	-1.0409791693049424	149.0	1	0	0	0	0	0	0	0	0	0	132024.0	191046.28	566998.7	6
10008	5080.0	-2.8790040588863874	-0.8460832894919813	348.0	1	0	0	0	0	0	0	0	0	0	132024.0	193743.16	566998.7	6
10043	5365.0	-3.2703682139871617	-1.2426110447411898	332.0	1	0	0	0	0	0	0	0	0	0	132024.0	194702.56	566998.7	6
10053	4996.0	-2.8967098883486795	-0.7878067512211502	334.0	1	0	0	0	0	0	0	0	0	0	132024.0	197401.06	566998.7	6
10062	4581.0	-2.9152391926420806	-0.8253340981109283	343.0	1	0	0	0	0	0	0	0	0	0	132024.0	200230.06	566998.7	6
10122	4475.0	-3.241973162670978	-1.2228568656782512	325.0	1	0	0	0	0	0	0	0	0	0	132024.0	201693.06	566998.7	6
10129	4863.0	-3.0870534361595263	-0.9866828930032334	324.0	1	0	0	0	0	0	0	0	0	0	132024.0	204213.06	566998.7	6
10162	4599.0	-3.009466658920477	-0.8664518367333679	203.0	1	0	0	0	0	0	0	0	0	0	132024.0	207966.06	566998.7	6
10169	5140.0	-2.9168253721304795	-0.7926110715312777	204.0	1	0	0	0	0	0	0	0	0	0	132024.0	212491.84	566998.7	6
10255	5004.0	-2.9693311986736237	-0.8357922515058165	154.0	1	0	0	0	0	0	0	0	0	0	132024.0	215483.84	566998.7	6
10311	4415.0	-2.9030663763948996	-0.7904613758589578	46.0	1	0	0	0	0	0	0	0	0	0	132024.0	218464.64	566998.7	6
10327	4360.0	-3.232572605966579	-1.1409056419018246	55.0	1	0	0	0	0	0	0	0	0	0	132024.0	219946.64	566998.7	6
10332	3960.0	-3.124035282186379	-1.0297388689445093	45.0	1	0	0	0	0	0	0	0	0	0	132024.0	221934.64	566998.7	6
10335	3887.0	-2.93267667029131	-0.6921274205156646	156.0	1	0	0	0	0	0	0	0	0	0	132024.0	225414.64	566998.7	6
10349	4451.0	-2.934567287690631	-0.8707337394284581	252.0	1	0	0	0	0	0	0	0	0	0	132024.0	227962.97	566998.7	6
10372	3790.0	-2.95479365842342	-0.7068203907745946	425.0	0	1	0	0	0	0	0	0	0	0	132024.0	231679.97	566998.7	6
10382	4055.0	-2.8175929031428186	-0.7384116814558396	236.0	1	0	0	0	0	0	0	0	0	0	132024.0	234559.97	566998.7	6
10403	3915.0	-2.8519773926098724	-0.8205689342115569	379.0	1	0	0	0	0	0	0	0	0	0	132024.0	236387.47	566998.7	6
10404	3798.0	-3.0508950772173278	-0.8704824366871549	342.0	1	0	0	0	0	0	0	0	0	0	132024.0	237750.97	566998.7	6
10413	3503.0	-2.9839643911601303	-0.8801606671348328	287.0	1	0	0	0	0	0	0	0	0	0	132024.0	239782.97	566998.7	6
10417	3383.0	-3.1880843738160554	-1.0237315148277308	286.0	1	0	0	0	0	0	0	0	0	0	132024.0	241242.97	566998.7	6
10420	3345.0	-3.1600481465097294	-0.9559281638538047	46.0	1	0	0	0	0	0	0	0	0	0	132024.0	242842.97	566998.7	6
10432	3726.0	-3.1600181086210304	-1.11469513575997	309.0	1	0	0	0	0	0	0	0	0	0	132024.0	243952.97	566998.7	6
10443	4660.0	-3.1482598010943548	-1.06907855504673	78.0	1	0	0	0	0	0	0	0	0	0	132024.0	246112.97	566998.7	6
10445	4559.0	-3.1063608926659394	-1.1020395300743775	357.0	1	0	0	0	0	0	0	0	0	0	132024.0	247930.97	566998.7	6
10448	4373.0	-2.9589128901303736	-0.7671825071200115	358.0	1	0	0	0	0	0	0	0	0	0	132024.0	251973.97	566998.7	6
10453	4226.0	-3.0772357189879194	-1.0686355732804989	359.0	1	0	0	0	0	0	0	0	0	0	132024.0	253095.97	566998.7	6
10469	3839.0	-3.1983271349841607	-1.0843837820633102	222.0	1	0	0	0	0	0	0	0	0	0	132024.0	254395.97	566998.7	6
10471	3686.0	-2.929067508774331	-0.8633633515453558	353.0	1	0	0	0	0	0	0	0	0	0	132024.0	256257.3	566998.7	6
10501	4288.0	-2.9496948744903335	-0.8004757602381913	452.0	0	1	0	0	0	0	0	0	0	0	132024.0	259641.3	566998.7	6
10506	4438.0	-2.9029955636270386	-0.8335741364876463	642.0	0	1	0	0	0	0	0	0	0	0	132024.0	262339.97	566998.7	6
10516	4410.0	-2.9337656017203955	-0.925165422298414	338.0	1	0	0	0	0	0	0	0	0	0	132024.0	264379.97	566998.7	6
10536	4045.0	-2.8202313195215667	-0.7969788597294594	207.0	1	0	0	0	0	0	0	0	0	0	132024.0	266700.97	566998.7	6
10574	4465.0	-2.989403805368714	-0.9000875217668629	384.0	1	0	0	0	0	0	0	0	0	0	132024.0	270263.12	566998.7	6
10597	4101.0	-3.2024234516172547	-1.0802075680232222	163.0	1	0	0	0	0	0	0	0	0	0	132024.0	273045.62	566998.7	6
10604	3914.0	-3.221327278138696	-1.1879035320032023	479.0	0	1	0	0	0	0	0	0	0	0	132024.0	274017.62	566998.7	6
10609	3943.0	-2.9937484292276966	-0.8062276896218441	325.0	1	0	0	0	0	0	0	0	0	0	132024.0	277713.62	566998.7	6
10750	3024.0	-2.957663634053251	-0.8538598979301558	286.0	1	0	0	0	0	0	0	0	0	0	132024.0	279872.62	566998.7	6
10755	2855.0	-2.9363700910257355	-0.8719121063162096	78.0	1	0	0	0	0	0	0	0	0	0	132024.0	281496.62	566998.7	6
10765	2632.0	-3.2911745308568405	-1.286853166371806	50.0	1	0	0	0	0	0	0	0	0	0	132024.0	282304.62	566998.7	6
10767	2498.0	-3.200918844548585	-1.038055882822201	64.0	1	0	0	0	0	0	0	0	0	0	132024.0	283468.62	566998.7	6
10769	3135.0	-3.0938417785001437	-1.0048202734875058	388.0	1	0	0	0	0	0	0	0	0	0	132024.0	285309.88	566998.7	6
10777	3163.0	-3.2522217690645423	-1.2744981461776532	284.0	1	0	0	0	0	0	0	0	0	0	132024.0	285784.88	566998.7	6
10815	2938.0	-2.891184225435589	-0.7931176569973774	71.0	1	0	0	0	0	0	0	0	0	0	132024.0	289544.88	566998.7	6
10820	3158.0	-2.8809794454140523	-0.8766581013170996	70.0	1	0	0	0	0	0	0	0	0	0	132024.0	292675.88	566998.7	6
10826	3391.0	-3.124055665864693	-1.1845364287114644	121.0	1	0	0	0	0	0	0	0	0	0	132024.0	293371.88	566998.7	6
10877	3055.0	-3.081410846881564	-0.9230483513983972	360.0	1	0	0	0	0	0	0	0	0	0	132024.0	295819.88	566998.7	6
10879	3205.0	-2.8798674798672885	-0.7659241434866586	256.0	1	0	0	0	0	0	0	0	0	0	132024.0	299199.88	566998.7	6
10881	2891.0	-3.608428785877633	-1.3857123009052366	281.0	1	0	0	0	0	0	0	0	0	0	132024.0	301036.88	566998.7	6
10888	3018.0	-3.8577846538156852	-1.7274508718243602	53.0	1	0	0	0	0	0	0	0	0	0	132024.0	301306.88	566998.7	6
10890	3269.0	-2.9031372007108374	-0.7299509385427118	354.0	1	0	0	0	0	0	0	0	0	0	132024.0	304733.88	566998.7	6
11030	2825.0	-3.016229543249702	-0.680771640317945	64.0	1	0	0	0	0	0	0	0	0	0	132024.0	307548.38	566998.7	6
11094	2309.0	-3.3965480380376905	-1.4165446794818988	160.0	1	0	0	0	0	0	0	0	0	0	132024.0	308312.38	566998.7	6
11286	1927.0	-3.015485490532756	-0.7459725420895331	57.0	1	0	0	0	0	0	0	0	0	0	132024.0	312032.38	566998.7	6
11345	1848.0	-3.566466960325048	-1.3284208399642685	67.0	1	0	0	0	0	0	0	0	0	0	132024.0	312724.38	566998.7	6
11380	2767.0	-2.8531725964638066	-0.759750899670885	264.0	1	0	0	0	0	0	0	0	0	0	132024.0	315452.38	566998.7	6
11450	4605.0	-3.395632130247659	-1.5382996268315885	310.0	1	0	0	0	0	0	0	0	0	0	132024.0	316028.38	566998.7	6
11467	4319.0	-3.146825448245487	-1.1425040579673102	25.0	1	0	0	0	0	0	0	0	0	0	132024.0	316432.38	566998.7	6
11520	3465.0	-2.926476225891206	-0.685926965342932	199.0	1	0	0	0	0	0	0	0	0	0	132024.0	325132.38	566998.7	6
11573	2899.0	-3.386600866761429	-1.3202749563293241	52.0	1	0	0	0	0	0	0	0	0	0	132024.0	325947.88	566998.7	6
11984	4355.0	-3.3187190658963317	-1.0112230240919617	162.0	1	0	0	0	0	0	0	0	0	0	132024.0	331631.88	566998.7	6
11995	2860.0	-3.1453518317639397	-1.0496014958071558	242.0	1	0	0	0	0	0	0	0	0	0	132024.0	334873.22	566998.7	6
12135	2257.0	-2.805355182965287	-0.9665061011211517	120.0	1	0	0	0	0	0	0	0	0	0	132024.0	336805.22	566998.7	6
12151	2652.0	-3.0569894901166914	-0.6046918291595885	157.0	1	0	0	0	0	0	0	0	0	0	132024.0	339355.22	566998.7	6
12301	2108.0	-3.020455446391307	-1.0614140660090603	286.0	1	0	0	0	0	0	0	0	0	0	132024.0	341357.22	566998.7	6
12320	2176.0	-3.1660069837672014	-1.0725853021903116	143.0	1	0	0	0	0	0	0	0	0	0	132024.0	342225.22	566998.7	6
12345	2940.0	-2.948535224212812	-0.917126740953355	109.0	1	0	0	0	0	0	0	0	0	0	132024.0	343945.22	566998.7	6
12372	3275.0	-3.0244499803022973	-0.9005983240533457	297.0	1	0	0	0	0	0	0	0	0	0	132024.0	347004.22	566998.7	6
12404	3813.0	-2.913589704989377	-0.8050247197241708	110.0	1	0	0	0	0	0	0	0	0	0	132024.0	350342.62	566998.7	6
12413	3529.0	-3.079124087928511	-0.49535874582239847	176.0	1	0	0	0	0	0	0	0	0	0	132024.0	357629.12	566998.7	6
12414	3542.0	-3.12999955567746	-0.5067502737235564	133.0	1	0	0	0	0	0	0	0	0	0	132024.0	368549.12	566998.7	6
12538	2956.0	-2.91491583430944	-0.41157919553566646	193.0	1	0	0	0	0	0	0	0	0	0	132024.0	376197.12	566998.7	6
12540	2903.0	-2.9413694549270977	-0.46424818018201885	384.0	1	0	0	0	0	0	0	0	0	0	132024.0	384597.12	566998.7	6
12588	2397.0	-3.076470533406424	-0.858986566537066	158.0	1	0	0	0	0	0	0	0	0	0	132024.0	387072.12	566998.7	6
12604	1922.0	-3.179695390819809	-1.0493616203422529	147.0	1	0	0	0	0	0	0	0	0	0	132024.0	388152.12	566998.7	6
12605	2058.0	-3.252913682802923	-1.377852419411223	173.0	1	0	0	0	0	0	0	0	0	0	132024.0	389052.12	566998.7	6
12651	2480.0	-2.880153750430481	-0.7309346092045657	357.0	1	0	0	0	0	0	0	0	0	0	132024.0	392718.12	566998.7	6
12689	2331.0	-3.4992549308421728	-1.4539319290492365	59.0	1	0	0	0	0	0	0	0	0	0	132024.0	393495.12	566998.7	6
12705	2541.0	-2.93997280991101	-0.9208565426386135	349.0	1	0	0	0	0	0	0	0	0	0	132024.0	395794.12	566998.7	6
12719	2361.0	-2.984334377424612	-0.8726239075555787	348.0	1	0	0	0	0	0	0	0	0	0	132024.0	398510.12	566998.7	6
12802	4562.0	-3.089119757222988	-1.00039321755921	288.0	1	0	0	0	0	0	0	0	0	0	132024.0	400718.12	566998.7	6
12822	4131.0	-3.0351021194929895	-0.9956879980641958	307.0	1	0	0	0	0	0	0	0	0	0	132024.0	403127.12	566998.7	6
12823	4226.0	-3.8396665463157005	-1.7061276585049612	309.0	1	0	0	0	0	0	0	0	0	0	132024.0	403535.12	566998.7	6
12829	4006.0	-2.9397595278149042	-0.9290356622084469	91.0	1	0	0	0	0	0	0	0	0	0	132024.0	406302.62	566998.7	6
12966	3318.0	-3.157433510315581	-1.0782522739544522	91.0	1	0	0	0	0	0	0	0	0	0	132024.0	407862.62	566998.7	6
12974	3029.0	-3.3814360079050374	-1.2708462711939414	254.0	1	0	0	0	0	0	0	0	0	0	132024.0	409023.62	566998.7	6
13031	4412.0	-2.935209459793541	-0.7753415965763413	443.0	0	1	0	0	0	0	0	0	0	0	132024.0	412202.62	566998.7	6
13050	3747.0	-3.0679921440345863	-0.9425108933925805	61.0	1	0	0	0	0	0	0	0	0	0	132024.0	415273.12	566998.7	6
13060	3852.0	-2.823241271028327	-0.6057573431314756	43.0	1	0	0	0	0	0	0	0	0	0	132024.0	419893.12	566998.7	6
13072	3482.0	-2.927370362533438	-0.5884160871772394	243.0	1	0	0	0	0	0	0	0	0	0	132024.0	425131.12	566998.7	6
13120	3536.0	-3.013047989239271	-0.9796242337523217	103.0	1	0	0	0	0	0	0	0	0	0	132024.0	427291.12	566998.7	6
13127	3956.0	-2.9350719456776537	-0.8631899450128866	43.0	1	0	0	0	0	0	0	0	0	0	132024.0	429887.12	566998.7	6
13130	4165.0	-2.8317930195107515	-0.624967131753593	57.0	1	0	0	0	0	0	0	0	0	0	132024.0	433912.12	566998.7	6
13151	3505.0	-3.356132134345535	-1.245542411810283	108.0	1	0	0	0	0	0	0	0	0	0	132024.0	435073.12	566998.7	6
13155	3803.0	-3.0774534215531815	-0.9175855641102604	65.0	1	0	0	0	0	0	0	0	0	0	132024.0	437529.62	566998.7	6
13180	3892.0	-2.9198309327138667	-0.8667524780703444	138.0	1	0	0	0	0	0	0	0	0	0	132024.0	440354.62	566998.7	6
13230	4938.0	-2.8939338531025864	-0.7019242282778266	282.0	1	0	0	0	0	0	0	0	0	0	132024.0	444867.03	566998.7	6
13232	5096.0	-3.0108650783309554	-0.8504965938630213	242.0	1	0	0	0	0	0	0	0	0	0	132024.0	447905.03	566998.7	6
13417	5288.0	-2.567207396653305	-0.5672074130775168	1556.0	0	0	0	1	0	0	0	0	0	0	132024.0	457005.03	566998.7	6
13458	6778.0	-3.001392062048646	-0.8678531924649617	11.0	1	0	0	0	0	0	0	0	0	0	132024.0	462173.03	566998.7	6
13467	4881.0	-2.885125540477949	-0.7588317275880231	162.0	1	0	0	0	0	0	0	0	0	0	132024.0	465383.03	566998.7	6
13513	4272.0	-2.9150479010730375	-0.756685399738684	242.0	1	0	0	0	0	0	0	0	0	0	132024.0	468839.03	566998.7	6
13531	4477.0	-2.9854264791388547	-0.9540180067009814	61.0	1	0	0	0	0	0	0	0	0	0	132024.0	471096.53	566998.7	6
13539	4485.0	-2.7774041524847464	-0.6781840800522378	159.0	1	0	0	0	0	0	0	0	0	0	132024.0	475117.88	566998.7	6
13555	4114.0	-2.996511685097163	-0.7923917024412382	45.0	1	0	0	0	0	0	0	0	0	0	132024.0	478477.88	566998.7	6
13557	4307.0	-2.990085032622729	-0.7969604507407189	144.0	1	0	0	0	0	0	0	0	0	0	132024.0	481753.88	566998.7	6
13560	4502.0	-2.8521636129004206	-0.5993105628295292	145.0	1	0	0	0	0	0	0	0	0	0	132024.0	486586.88	566998.7	6
13587	4419.0	-2.9150479010730375	-0.7637802036337571	344.0	1	0	0	0	0	0	0	0	0	0	132024.0	489986.88	566998.7	6
13630	4727.0	-2.977854191923829	-0.8360909404333445	112.0	1	0	0	0	0	0	0	0	0	0	132024.0	492897.47	566998.7	6
13632	4952.0	-3.3000735010712634	-1.2979074217460436	259.0	1	0	0	0	0	0	0	0	0	0	132024.0	493902.47	566998.7	6
13638	5023.0	-3.0883237281540836	-0.9421956915906888	39.0	1	0	0	0	0	0	0	0	0	0	132024.0	496282.47	566998.7	6
13656	4502.0	-2.8796004411589933	-0.733029488557766	47.0	1	0	0	0	0	0	0	0	0	0	132024.0	499786.03	566998.7	6
13657	4475.0	-2.794923503833619	-0.7675738965029409	145.0	1	0	0	0	0	0	0	0	0	0	132024.0	503194.03	566998.7	6
14100	6803.0	-3.2654467931961664	-0.7797253390093921	463.0	0	1	0	0	0	0	0	0	0	0	132024.0	507784.03	566998.7	6
14112	5722.0	-2.8974156110486753	-0.8082172282488009	145.0	1	0	0	0	0	0	0	0	0	0	132024.0	510976.84	566998.7	6
14276	5918.0	-3.310886338135036	-1.2694936482750765	59.0	1	0	0	0	0	0	0	0	0	0	132024.0	512186.84	566998.7	6
14878	8750.0	-3.2065785416863872	-1.1990441160935856	79.0	1	0	0	0	0	0	0	0	0	0	132024.0	513407.84	566998.7	6
15118	8953.0	-3.8518492282427155	-1.603875988281508	521.0	0	1	0	0	0	0	0	0	0	0	132024.0	513938.84	566998.7	6
16021	12490.0	-4.613799546168951	-2.3658263054855944	4350.0	0	0	0	0	0	0	1	0	0	0	132024.0	514115.84	566998.7	6
18055	8228.0	-3.3435211151805238	-1.1013110609974213	1720.0	0	0	0	0	1	0	0	0	0	0	132024.0	515338.5	566998.7	6
18243	12321.0	-3.6129956546672672	-1.3941976675203158	157.0	1	0	0	0	0	0	0	0	0	0	132024.0	516662.5	566998.7	6
18280	13102.0	-3.9201337633149875	-1.7914114950053166	1001.0	0	0	1	0	0	0	0	0	0	0	132024.0	517335.0	566998.7	6
21318	14393.0	-4.943550162759758	-2.8346470473737044	483.0	0	1	0	0	0	0	0	0	0	0	132024.0	517849.0	566998.7	6
21604	16378.0	-5.220442845293104	-2.671439579003958	6830.0	0	0	0	0	0	0	0	0	1	0	132024.0	519619.0	566998.7	6
22050	13365.0	-6.235931767430216	-3.926301569170464	5902.0	0	0	0	0	0	0	0	1	0	0	132024.0	519823.0	566998.7	6
23689	25661.0	-4.285107024991265	-2.1483864598359794	17701.0	0	0	0	0	0	0	0	0	0	1	132024.0	520097.0	566998.7	6
23857	37869.0	-5.3396909026613715	-3.116974412898858	24107.0	0	0	0	0	0	0	0	0	0	1	132024.0	520431.0	566998.7	6
24069	29708.0	-5.123184989328652	-2.9801701700179297	15688.0	0	0	0	0	0	0	0	0	0	1	132024.0	520709.0	566998.7	6
24277	24260.0	-3.19824456716767	-1.2739652887064208	4242.0	0	0	0	0	0	0	1	0	0	0	132024.0	521381.0	566998.7	6
24292	28588.0	-4.406317511305628	-2.2216260757505957	5705.0	0	0	0	0	0	0	0	1	0	0	132024.0	523523.0	566998.7	6
24477	25275.0	-4.073755007530239	-1.7463960453882788	2469.0	0	0	0	0	0	1	0	0	0	0	132024.0	525010.5	566998.7	6
24734	23364.0	-3.570698593101257	-1.4988165802145552	113.0	1	0	0	0	0	0	0	0	0	0	132024.0	527134.5	566998.7	6
24787	25070.0	-3.1930848354850188	-0.8247979535381802	416.0	0	1	0	0	0	0	0	0	0	0	132024.0	528769.0	566998.7	6
24808	25178.0	-3.58397562559762	-1.4347565246364236	580.0	0	1	0	0	0	0	0	0	0	0	132024.0	529756.0	566998.7	6
24950	29689.0	-4.777077383929793	-2.5254391768581588	2917.0	0	0	0	0	0	1	0	0	0	0	132024.0	532790.5	566998.7	6
25359	6482.0	-4.627889398080343	-2.724024562372174	234.0	1	0	0	0	0	0	0	0	0	0	132024.0	533351.5	566998.7	6
25364	6213.0	-3.5098205736527204	-1.4878048409858413	349.0	1	0	0	0	0	0	0	0	0	0	132024.0	533877.5	566998.7	6
25385	5864.0	-3.2375437349071285	-0.9611913788409436	128.0	1	0	0	0	0	0	0	0	0	0	132024.0	537845.5	566998.7	6
25386	5540.0	-3.3402666410877084	-1.1157744815355293	498.0	0	1	0	0	0	0	0	0	0	0	132024.0	541031.5	566998.7	6
25396	5906.0	-3.3278083239797125	-1.0956596311670581	466.0	0	1	0	0	0	0	0	0	0	0	132024.0	543591.5	566998.7	6
25425	5721.0	-3.855216179319331	-1.7796692259176505	714.0	0	1	0	0	0	0	0	0	0	0	132024.0	543829.5	566998.7	6
25450	6278.0	-3.2272059115654534	-1.2048549114051286	177.0	1	0	0	0	0	0	0	0	0	0	132024.0	547409.06	566998.7	6
25461	6081.0	-2.950280191446634	-0.9042772893690381	97.0	1	0	0	0	0	0	0	0	0	0	132024.0	549966.06	566998.7	6
25525	4161.0	-4.318418137438483	-2.2465361323621815	497.0	0	1	0	0	0	0	0	0	0	0	132024.0	550084.06	566998.7	6
25528	4104.0	-3.325233366114282	-1.2823626554615044	273.0	1	0	0	0	0	0	0	0	0	0	132024.0	550967.06	566998.7	6
25552	4344.0	-2.9698816667506325	-0.9170778162955776	41.0	1	0	0	0	0	0	0	0	0	0	132024.0	552548.06	566998.7	6
25555	4162.0	-3.020775479649166	-0.8662578821748295	281.0	1	0	0	0	0	0	0	0	0	0	132024.0	556259.06	566998.7	6
25578	5367.0	-4.209890147882742	-2.061698967909585	1555.0	0	0	0	1	0	0	0	0	0	0	132024.0	556681.06	566998.7	6
25592	5266.0	-4.214552443893334	-1.9970685112924353	1190.0	0	0	1	0	0	0	0	0	0	0	132024.0	556846.06	566998.7	6
25595	4751.0	-4.043100177397793	-1.6922063719897311	908.0	0	0	1	0	0	0	0	0	0	0	132024.0	557519.06	566998.7	6
25627	4290.0	-3.973104752984418	-2.02128170522372	917.0	0	0	1	0	0	0	0	0	0	0	132024.0	557698.06	566998.7	6
25634	3758.0	-3.311965659003286	-1.2689965871129398	468.0	0	1	0	0	0	0	0	0	0	0	132024.0	558802.06	566998.7	6
25635	3603.0	-3.4077307245883555	-1.3695080956905648	386.0	1	0	0	0	0	0	0	0	0	0	132024.0	559348.06	566998.7	6
25637	3685.0	-3.388786067805462	-1.3224601366006745	311.0	1	0	0	0	0	0	0	0	0	0	132024.0	560163.56	566998.7	6
25648	3781.0	-3.516799715975519	-1.4193110122606396	457.0	0	1	0	0	0	0	0	0	0	0	132024.0	560914.56	566998.7	6
25653	4104.0	-3.8412968827188205	-1.6019974100372119	500.0	0	1	0	0	0	0	0	0	0	0	132024.0	561435.06	566998.7	6
25656	3641.0	-4.202828747897306	-2.04597683137105	533.0	0	1	0	0	0	0	0	0	0	0	132024.0	561722.06	566998.7	6
25687	2542.0	-3.133626989859807	-1.1155868389543138	196.0	1	0	0	0	0	0	0	0	0	0	132024.0	564745.06	566998.7	6
25688	2583.0	-2.9985117129691328	-0.9536007594222627	264.0	1	0	0	0	0	0	0	0	0	0	132024.0	566852.06	566998.7	6
25689	2628.0	-3.1121665702143084	-0.9970101252665895	82.0	1	0	0	0	0	0	0	0	0	0	132024.0	568546.8	566998.7	6
25690	2725.0	-3.1150110691567714	-1.0711955345920003	79.0	1	0	0	0	0	0	0	0	0	0	132024.0	570206.06	566998.7	6
25706	2850.0	-2.9639900899597866	-0.926563586042124	288.0	1	0	0	0	0	0	0	0	0	0	132024.0	572495.06	566998.7	6
25707	2822.0	-2.972764690457373	-0.9866330325424025	109.0	1	0	0	0	0	0	0	0	0	0	132024.0	573851.06	566998.7	6
25722	3193.0	-4.296986760973881	-2.1457191061948735	379.0	1	0	0	0	0	0	0	0	0	0	132024.0	574701.06	566998.7	6
25738	4431.0	-3.8784499854201075	-1.8350876937813108	1433.0	0	0	0	1	0	0	0	0	0	0	132024.0	575143.06	566998.7	6
25739	4268.0	-3.5861370023783374	-1.5343415778730367	985.0	0	0	1	0	0	0	0	0	0	0	132024.0	575481.06	566998.7	6
25751	3710.0	-3.312984703210484	-1.3248718407495756	102.0	1	0	0	0	0	0	0	0	0	0	132024.0	576551.4	566998.7	6
25817	4372.0	-2.9841384745498303	-0.9508975416574433	553.0	0	1	0	0	0	0	0	0	0	0	132024.0	578926.4	566998.7	6
25822	4225.0	-3.8431081521113133	-1.705332201058769	505.0	0	1	0	0	0	0	0	0	0	0	132024.0	579338.4	566998.7	6
25833	4013.0	-2.998695155177027	-0.9278879565453308	93.0	1	0	0	0	0	0	0	0	0	0	132024.0	582163.4	566998.7	6
25841	4762.0	-3.2948628552250523	-1.2602343946875614	568.0	0	1	0	0	0	0	0	0	0	0	132024.0	583246.4	566998.7	6
25871	4940.0	-4.758927011469639	-2.7020221839996212	683.0	0	1	0	0	0	0	0	0	0	0	132024.0	583360.4	566998.7	6
25897	7089.0	-3.3229769196493084	-1.25191357967727	1171.0	0	0	1	0	0	0	0	0	0	0	132024.0	584420.4	566998.7	6
25914	6695.0	-3.2187665213588263	-1.2770563430988269	762.0	0	1	0	0	0	0	0	0	0	0	132024.0	586606.4	566998.7	6
25915	6743.0	-3.4564166644840757	-1.4863798486090787	824.0	0	0	1	0	0	0	0	0	0	0	132024.0	588006.4	566998.7	6
25974	6167.0	-4.260786677714433	-2.3113966811018747	861.0	0	0	1	0	0	0	0	0	0	0	132024.0	588095.4	566998.7	6
25979	6058.0	-3.826333988937905	-1.8395622786947807	1520.0	0	0	0	1	0	0	0	0	0	0	132024.0	588289.4	566998.7	6
25993	5867.0	-4.002166054084251	-1.8438035831603863	900.0	0	0	1	0	0	0	0	0	0	0	132024.0	588721.4	566998.7	6
