tractID	dist_dtown	den_parc	den_FinSQM2	den_line	lg_den_parc	lg_den_FinSQM2	dist_line	tot_parc	tot_FinSQM2	tot_line_len	Period
450	14789.0	3.7672937E-5	0.0056082755	0.0010045648	-4.423970523650869	-2.251170657772956	10626	91875.0	6286108.5	411681.6	21
460	3839.0	1.0518901E-4	0.013875386	0.0023223478	-3.978029645842355	-1.8577549343179516	477	91875.0	6306554.5	411681.6	21
472	2091.0	0.0012981422	0.20328006	7.7612E-4	-2.886677715806665	-0.6919052166024627	412	91875.0	6396752.0	411681.6	21
473	24979.0	1.7067554E-4	0.027069854	4.8114843E-4	-3.767828707021097	-1.5675140926870077	20403	91875.0	6489218.0	411681.6	21
477	7283.0	4.316126E-4	0.06846635	7.046168E-4	-3.364905885873447	-1.1645228213609236	59	91875.0	6567422.0	411681.6	21
481	2475.0	4.748955E-4	0.06037109	0.004804259	-3.323401949189621	-1.2191709848552335	46	91875.0	6607848.0	411681.6	21
483	8334.0	1.4712017E-4	0.021363074	4.199556E-4	-3.832327786217896	-1.6703362559604238	586	91875.0	6648506.5	411681.6	21
485	5378.0	8.370523E-5	0.009598199	8.710051E-4	-4.077247413913205	-2.0178102374742575	340	91875.0	6682333.0	411681.6	21
488	6966.0	2.9889727E-4	0.042528175	9.551606E-4	-3.5244780514383858	-1.3713232555100643	399	91875.0	6737112.0	411681.6	21
489	3529.0	8.070548E-5	0.011558177	4.5259326E-4	-4.09309696382565	-1.9371106609982573	659	91875.0	6769192.0	411681.6	21
495	3755.0	3.4460978E-4	0.037045196	0.0010809721	-3.4626723970611772	-1.431268106627081	4	91875.0	6822619.0	411681.6	21
496	4173.0	8.375774E-4	0.10209534	0.002364438	-3.0769750544910375	-0.9909940667337371	111	91875.0	6883200.0	411681.6	21
498	6580.0	2.709407E-4	0.033670824	0.0010748762	-3.5671257312086624	-1.472746255057172	830	91875.0	6926323.0	411681.6	21
500	3250.0	2.143486E-4	0.028630849	0.00308189	-3.6688793378255102	-1.5431657739046198	63	91875.0	6946091.5	411681.6	21
501	3775.0	5.8868865E-4	0.08392558	0.00459686	-3.2301143372415373	-1.0761056359365861	267	91875.0	7006966.0	411681.6	21
505	2025.0	1.6351101E-4	0.020002846	7.377243E-4	-3.786453000683509	-1.6989082156895443	309	91875.0	7026784.0	411681.6	21
507	7824.0	3.6380906E-4	0.07328786	3.084568E-4	-3.439126493909723	-1.1349679621009243	469	91875.0	7123075.0	411681.6	21
512	3474.0	5.050197E-4	0.11191375	0.0021456927	-3.2966916995155406	-0.951116559129234	89	91875.0	7196425.5	411681.6	21
513	4078.0	6.2051567E-4	0.074828945	0.0	-3.2072472482221768	-1.1259303771923694	529	91875.0	7280839.5	411681.6	21
514	7493.0	8.8540495E-5	0.009040166	7.6090056E-4	-4.052858053382073	-2.043823609490517	949	91875.0	7303404.0	411681.6	21
519	3418.0	3.7844435E-4	0.047017135	0.0011353865	-3.4219979692803895	-1.3277438407700464	272	91875.0	7397452.0	411681.6	21
530	1410.0	7.59205E-4	0.11312155	0.0020592292	-3.1196409265219636	-0.9464546650372576	87	91875.0	7439321.0	411681.6	21
536	3082.0	4.114576E-4	0.04509215	5.0279207E-4	-3.385674926362435	-1.3458990514984683	733	91875.0	7512637.5	411681.6	21
538	3466.0	8.108327E-4	0.12693986	0.0024135336	-3.091068736151397	-0.896401974849136	384	91875.0	7568997.5	411681.6	21
539	7313.0	9.8265686E-5	0.012070558	6.2103453E-4	-4.007598111140754	-1.918272651573388	917	91875.0	7584720.5	411681.6	21
540	3598.0	0.0010058584	0.16907778	0.0016724851	-2.9974631461103303	-0.7719134532947812	294	91875.0	7662211.5	411681.6	21
541	2547.0	7.3783885E-5	0.008564606	0.0024407876	-4.132038478586978	-2.0672925955456196	20	91875.0	7675676.5	411681.6	21
543	6307.0	2.1213658E-4	0.023365818	3.7706652E-4	-3.6733844302606222	-1.6314190110844746	609	91875.0	7709160.5	411681.6	21
544	2669.0	8.477747E-4	0.1493779	0.0033189992	-3.0717195613773205	-0.8257136579105206	355	91875.0	7790212.5	411681.6	21
546	2272.0	5.2965246E-4	0.084744394	0.001315309	-3.276009005116123	-1.0718890224601982	6	91875.0	7847972.5	411681.6	21
550	3717.0	5.40312E-4	0.062697954	7.398731E-4	-3.267355409327542	-1.2027466278188736	273	91875.0	7915740.0	411681.6	21
553	2800.0	5.0420675E-4	0.06085145	0.0022259764	-3.297391344897138	-1.2157290615109748	126	91875.0	7966187.5	411681.6	21
564	5712.0	5.650483E-4	0.057589114	0.0012367417	-3.247914421835309	-1.239659605144597	803	91875.0	8021020.0	411681.6	21
570	3278.0	3.461572E-4	0.045366954	0.0026920978	-3.4607266243747197	-1.3432603783278108	91	91875.0	8051163.5	411681.6	21
571	1510.0	4.587679E-4	0.062222574	0.006815013	-3.3384069777329226	-1.2060520277800029	35	91875.0	8095921.5	411681.6	21
572	6464.0	6.8811775E-4	0.13706924	0.0013666552	-3.162337236743163	-0.8630599945527061	155	91875.0	8216434.0	411681.6	21
575	4389.0	4.040219E-4	0.04945755	5.4359256E-4	-3.393595086410897	-1.3057674008462912	386	91875.0	8247771.5	411681.6	21
582	1792.0	2.8706135E-4	0.097887926	0.0047394256	-3.542025271852143	-1.0092708738784886	112	91875.0	8304036.5	411681.6	21
583	6265.0	8.721531E-4	0.15215512	8.6219073E-4	-3.059407276027704	-0.8177134399521115	346	91875.0	8420401.0	411681.6	21
585	2719.0	3.8622832E-4	0.07670495	0.005202993	-3.413155885796504	-1.1151766136900294	79	91875.0	8459525.0	411681.6	21
589	4258.0	6.9539977E-4	0.09011388	0.0018696075	-3.157765460171963	-1.0452083190841917	200	91875.0	8513173.0	411681.6	21
591	4406.0	5.3853815E-4	0.059943434	0.0017219936	-3.2687835243682675	-1.2222583821807107	418	91875.0	8572834.0	411681.6	21
593	4665.0	2.6342957E-4	0.03321636	7.9748424E-4	-3.579335482002225	-1.4786479487392412	705	91875.0	8659711.0	411681.6	21
594	6639.0	6.866998E-5	0.013129802	3.8077644E-4	-4.1632330876587496	-1.8817418091907943	159	91875.0	8685714.0	411681.6	21
597	9595.0	3.2223576E-5	0.0039679664	6.263561E-4	-4.491826271700442	-2.4014320119788493	4864	91875.0	8698151.0	411681.6	21
605	3862.0	4.6091585E-4	0.06705113	0.0012258352	-3.336378357505343	-1.17359391451749	95	91875.0	8742520.0	411681.6	21
3	2872.0	9.853847E-4	0.22591837	0.0016016647	-3.0063941914752457	-0.6460484588458002	253	97438.0	127015.15	415290.44	22
9	4282.0	7.054918E-5	0.0075428826	0.0013669989	-4.151508050667161	-2.1224626528727213	827	97438.0	138134.48	415290.44	22
12	2446.0	5.5150123E-4	0.099236935	0.003352855	-3.2584535139942554	-1.0033266560217184	52	97438.0	182219.7	415290.44	22
13	3663.0	8.8398106E-4	0.20260496	0.0018437775	-3.0535570391906535	-0.693349917443311	237	97438.0	337843.8	415290.44	22
14	4664.0	7.218143E-4	0.111741915	0.0018342611	-3.1415745270262927	-0.9517838887596497	315	97438.0	412925.22	415290.44	22
16	4524.0	6.587435E-4	0.10222149	0.0018993871	-3.1812836630384007	-0.9904577974249569	127	97438.0	539859.56	415290.44	22
32	5177.0	7.4377283E-4	0.092454694	0.0018788466	-3.128559687801568	-1.0340710334676175	82	97438.0	612453.7	415290.44	22
33	3700.0	2.930601E-4	0.0320086	8.585277E-4	-3.5330433221512307	-1.494733327639767	423	97438.0	661494.4	415290.44	22
36	2219.0	7.012888E-4	0.18253438	0.0029323006	-3.1541030913715375	-0.7386553208143062	227	97438.0	820788.3	415290.44	22
40	6227.0	2.3908178E-4	0.0389586	0.0013002094	-3.6214535146461118	-1.409396639704985	127	97438.0	927684.1	415290.44	22
46	6374.0	3.2487215E-4	0.034910377	5.5810716E-4	-3.488287520399251	-1.4570454597483016	812	97438.0	990977.4	415290.44	22
49	2127.0	8.047853E-4	0.16574341	0.002533449	-3.0943199704297406	-0.7805637286996957	352	97438.0	1079534.8	415290.44	22
52	1798.0	3.6943165E-4	0.081274964	0.0068685873	-3.4324658948510294	-1.0900432146508907	72	97438.0	1171054.8	415290.44	22
57	2226.0	6.4748374E-4	0.08136552	0.0032226488	-3.1887711314979463	-1.0895596049012424	119	97438.0	1241552.4	415290.44	22
62	3270.0	9.73239E-4	0.12643975	0.0039419485	-3.0117804885118704	-0.898116370861846	169	97438.0	1344836.0	415290.44	22
64	8306.0	2.6438973E-4	0.034018148	6.269161E-4	-3.577755416277068	-1.468289337095935	397	97438.0	1388454.0	415290.44	22
65	2864.0	3.364305E-4	0.060389273	0.0032581885	-3.4731046374304926	-1.2190401995859428	39	97438.0	1432611.0	415290.44	22
70	3893.0	7.656047E-5	0.008753187	1.9574497E-4	-4.115995403920702	-2.0578337921729757	675	97438.0	1445644.6	415290.44	22
71	2297.0	5.465183E-4	0.21064262	0.0023159431	-3.2623952866565253	-0.6764537501586108	5	97438.0	1626024.2	415290.44	22
72	8074.0	1.16150426E-4	0.0130141275	3.9845766E-4	-3.934979192874974	-1.8855849427666416	527	97438.0	1666584.8	415290.44	22
75	5179.0	4.3507203E-4	0.04993146	0.0	-3.3614388393680144	-1.3016257425298758	420	97438.0	1699063.5	415290.44	22
78	5106.0	1.9385951E-4	0.021730654	7.318098E-4	-3.712512892174044	-1.6629272042377514	50	97438.0	1769683.2	415290.44	22
91	12814.0	8.419788E-5	0.011716978	6.916794E-4	-4.074698825045048	-1.9311843968896951	427	97438.0	1805586.5	415290.44	22
93	3861.0	7.511977E-4	0.11008028	0.001251067	-3.1242457577661558	-0.9582904767646557	290	97438.0	1915051.6	415290.44	22
95	2348.0	1.363501E-4	0.018441351	0.004968387	-3.865344517187208	-1.7342072629423941	62	97438.0	1926142.1	415290.44	22
97	1750.0	2.865195E-4	0.031402536	0.003218809	-3.5428458179212896	-1.5030352814830965	157	97438.0	1944883.8	415290.44	22
104	4281.0	9.6625515E-4	0.13500847	0.00127964	-3.014908180312504	-0.8696389868985517	396	97438.0	2026901.4	415290.44	22
112	5104.0	1.8980396E-4	0.023204904	0.0013745505	-3.721694724648104	-1.6344202230131148	731	97438.0	2072381.0	415290.44	22
114	2372.0	2.9711894E-4	0.046921935	0.0017008634	-3.527069664799562	-1.3286240870686992	115	97438.0	2115494.0	415290.44	22
115	4373.0	7.6621113E-4	0.10798292	0.0012199285	-3.115651543099833	-0.9666449383624767	196	97438.0	2186382.2	415290.44	22
117	6301.0	3.642905E-5	0.00491461	0.001093826	-4.438552154872591	-2.3085109240074226	2888	97438.0	2193127.8	415290.44	22
124	11223.0	1.05043895E-4	0.013527763	9.942236E-4	-3.978629183017312	-1.8687740115333114	6514	97438.0	2221073.5	415290.44	22
127	4794.0	9.4937155E-4	0.13560407	0.002511114	-3.022563787967888	-0.8677272797901677	194	97438.0	2308060.5	415290.44	22
143	5631.0	1.1746944E-4	0.014236572	5.094088E-4	-3.9300750988808786	-1.8465945650846423	231	97438.0	2363809.8	415290.44	22
152	5355.0	5.0531747E-4	0.053936508	6.856648E-4	-3.2964356884823878	-1.2681171780096545	449	97438.0	2412482.2	415290.44	22
156	3144.0	4.468756E-4	0.059434455	0.0035217684	-3.3498133492341564	-1.2259617161356784	15	97438.0	2437885.2	415290.44	22
161	2054.0	2.9255621E-4	0.04141655	0.002477179	-3.53379067162902	-1.3828260996342112	215	97438.0	2542362.2	415290.44	22
167	2458.0	3.1139504E-4	0.04915008	0.0044527813	-3.506688313495319	-1.308475775461562	115	97438.0	2588609.0	415290.44	22
168	2561.0	6.914074E-4	0.10037212	0.0011614553	-3.1602659650761487	-0.9983868996512021	301	97438.0	2648419.2	415290.44	22
172	6181.0	3.7612536E-4	0.03899448	8.1639725E-4	-3.424667382338714	-1.4089968675384072	598	97438.0	2705232.8	415290.44	22
178	5238.0	6.38388E-4	0.07815145	0.0011147676	-3.194915298177662	-1.1070629622313994	802	97438.0	2800842.8	415290.44	22
191	3982.0	0.0011131343	0.18018074	0.00265258	-2.953452426977882	-0.7442916257293337	190	97438.0	2914636.0	415290.44	22
194	8739.0	2.0191776E-4	0.022594305	6.442264E-4	-3.6948254743910804	-1.6460010177126931	222	97438.0	2968683.0	415290.44	22
195	7857.0	2.7978778E-4	0.054343104	8.213476E-4	-3.553171254015754	-1.2648555560361037	398	97438.0	3057640.2	415290.44	22
201	3230.0	5.1505025E-4	0.07445052	0.0	-3.2881503936751426	-1.12813224904569	417	97438.0	3109967.2	415290.44	22
204	5016.0	4.780261E-4	0.05106703	0.001239415	-3.3205483833026777	-1.2918594148331422	164	97438.0	3151630.5	415290.44	22
206	4808.0	8.623886E-5	0.009900626	3.3079137E-4	-4.064296980900104	-2.004337353808454	999	97438.0	3181479.8	415290.44	22
208	4816.0	8.955536E-4	0.113842234	0.0019969735	-3.0479084073685647	-0.9436965903388363	92	97438.0	3251141.2	415290.44	22
211	7068.0	3.2995435E-5	0.0038824629	5.2081724E-4	-4.481546147020573	-2.410892690383867	3487	97438.0	3258554.2	415290.44	22
212	3338.0	8.106521E-4	0.1117257	0.0012780299	-3.0911654889076656	-0.9518469044524981	3	97438.0	3364539.5	415290.44	22
234	4986.0	7.0426083E-4	0.072364874	0.001611074	-3.1522664633028037	-1.140472188633945	116	97438.0	3427732.5	415290.44	22
239	7738.0	5.580959E-5	0.0052304245	5.687021E-4	-4.253291176089579	-2.2814630657854913	387	97438.0	3436073.5	415290.44	22
240	3281.0	5.98282E-4	0.08890026	0.0012778789	-3.2230940841301576	-1.0510969658147227	182	97438.0	3487932.2	415290.44	22
243	6258.0	0.0010371936	0.13635167	0.0012284038	-2.984140180639394	-0.8653395232901895	397	97438.0	3621103.5	415290.44	22
246	6953.0	6.5698325E-5	0.006004634	3.359392E-4	-4.1824457043576935	-2.2215134699937362	2964	97438.0	3633533.5	415290.44	22
248	5857.0	2.4909046E-4	0.02477002	0.0012244959	-3.6036429071412917	-1.6060736501874688	1948	97438.0	3668338.2	415290.44	22
255	7210.0	1.6757192E-4	0.016132778	3.1869888E-4	-3.7757987413698695	-1.7922908543262315	59	97438.0	3702804.2	415290.44	22
257	10477.0	1.5550117E-5	0.0017390214	3.771681E-4	-4.80826635051928	-2.7596950759641463	6865	97438.0	3709514.2	415290.44	22
258	5802.0	3.1184085E-4	0.03375989	4.7535522E-4	-3.506066995194944	-1.4715989994714325	403	97438.0	3736579.2	415290.44	22
263	6355.0	5.706146E-4	0.06686603	0.0014430258	-3.2436571285684233	-1.174794443110934	44	97438.0	3801732.8	415290.44	22
268	7670.0	1.2493042E-4	0.012017116	0.001510112	-3.9033318045736984	-1.9201997483927526	336	97438.0	3815872.8	415290.44	22
274	8576.0	1.5206712E-4	0.020820787	6.011557E-4	-3.817964675558275	-1.681502855039545	5104	97438.0	3888028.8	415290.44	22
275	3195.0	5.133829E-4	0.066908084	0.0016787694	-3.289558604226352	-1.174521407463802	122	97438.0	3952150.0	415290.44	22
276	3120.0	8.546317E-4	0.24820533	0.0028356072	-3.0682209966450613	-0.6051888897214515	234	97438.0	4148476.5	415290.44	22
281	6364.0	4.9416913E-4	0.079007626	0.0034142274	-3.306124388225657	-1.1023309898814815	278	97438.0	4222181.0	415290.44	22
282	1961.0	2.6039747E-4	0.03949254	0.0011278694	-3.584363236782916	-1.4034849326294827	298	97438.0	4288609.0	415290.44	22
284	4470.0	0.0010556702	0.15711892	0.0024529952	-2.976471736261656	-0.8037715244316401	109	97438.0	4391750.5	415290.44	22
290	4537.0	6.669838E-4	0.0735106	0.0014402176	-3.175884730660803	-1.133650019981465	263	97438.0	4470884.0	415290.44	22
303	5319.0	6.546686E-4	0.10356669	0.0014547122	-3.1839784851349	-0.984779898254087	21	97438.0	4586051.5	415290.44	22
305	2788.0	5.6589174E-4	0.07761448	0.0014190029	-3.2472666480943104	-1.1100572547465564	141	97438.0	4658880.5	415290.44	22
311	3162.0	3.4825868E-4	0.04268738	0.0025564313	-3.4580980551012304	-1.3697005118001209	66	97438.0	4720903.0	415290.44	22
314	4283.0	4.116839E-4	0.049223214	0.0017081985	-3.3854361198134684	-1.3078300292893879	5	97438.0	4782957.5	415290.44	22
316	25913.0	1.0560534E-4	0.014426911	5.4895104E-4	-3.9763141331626946	-1.8408266398540967	18586	97438.0	4816700.5	415290.44	22
317	2788.0	3.505107E-4	0.043755416	0.0018336292	-3.455298717932487	-1.3589681845107588	9	97438.0	4860517.0	415290.44	22
322	6899.0	7.2196475E-4	0.121663995	0.0021851955	-3.141484004999059	-0.9148379266876987	78	97438.0	4979322.0	415290.44	22
341	1680.0	3.042238E-4	0.04898003	0.0017126587	-3.5168068204808045	-1.3099809429006135	57	97438.0	5009268.0	415290.44	22
342	5730.0	4.9599697E-4	0.0682008	0.0029072552	-3.3045209796381227	-1.1662105511160779	10	97438.0	5070594.0	415290.44	22
343	7386.0	8.692739E-5	0.008688229	7.189101E-4	-4.060843342071757	-2.0610687338807416	2759	97438.0	5091783.0	415290.44	22
348	3111.0	6.686324E-4	0.095815025	0.002234302	-3.1748125887813865	-1.018566381525046	294	97438.0	5149819.5	415290.44	22
351	5863.0	3.453901E-4	0.03633814	7.6736714E-4	-3.4616901321105686	-1.4396373142709193	830	97438.0	5197269.0	415290.44	22
352	5754.0	1.3466025E-4	0.014761887	4.6768747E-4	-3.870760579700352	-1.8308581364159464	214	97438.0	5251971.0	415290.44	22
354	3368.0	6.755638E-5	0.009517005	0.0017142048	-4.1703336379292955	-2.0214997155986913	115	97438.0	5271975.0	415290.44	22
360	7601.0	2.6443021E-4	0.02781568	8.368843E-4	-3.5776889220776082	-1.55571033278686	1604	97438.0	5326464.0	415290.44	22
366	2347.0	3.9577618E-4	0.043869514	0.0020762533	-3.4025503474945316	-1.3578371766354214	313	97438.0	5377120.0	415290.44	22
368	1955.0	3.4379272E-4	0.0395941	0.0014225008	-3.463703320741705	-1.402369536171029	80	97438.0	5441384.0	415290.44	22
372	3164.0	7.5643806E-4	0.10150817	0.0013856292	-3.1212266250671377	-0.9934990000937519	297	97438.0	5532769.0	415290.44	22
374	2318.0	5.604623E-4	0.07755774	0.0018329392	-3.251453595139932	-1.110374840033123	223	97438.0	5607910.5	415290.44	22
375	8208.0	7.177804E-5	0.0094250515	0.0	-4.144008391647825	-2.0257162675844835	1582	97438.0	5625637.0	415290.44	22
383	5699.0	9.199393E-5	0.010017117	0.0020743858	-4.036240843565897	-1.9992572729665155	458	97438.0	5636417.0	415290.44	22
390	7709.0	9.2492664E-5	0.01291129	0.0016594215	-4.0338927097873	-1.8890303664365333	357	97438.0	5660427.0	415290.44	22
399	7606.0	1.672108E-4	0.021215707	3.0015708E-6	-3.776735663217001	-1.6733424897641889	541	97438.0	5700775.0	415290.44	22
402	5071.0	2.9392043E-4	0.03405278	9.3288015E-4	-3.531770228933338	-1.4678474049267425	496	97438.0	5753490.0	415290.44	22
405	2866.0	8.680706E-4	0.10960299	0.0019267196	-3.061444962514189	-0.96017760686701	319	97438.0	5860937.5	415290.44	22
406	3586.0	6.351732E-4	0.11290204	0.0021507856	-3.197107853785048	-0.9472982193059474	294	97438.0	5913729.0	415290.44	22
410	3697.0	7.453141E-4	0.10609161	0.0045967367	-3.127660653770058	-0.9743189554249725	110	97438.0	5979919.5	415290.44	22
415	6333.0	6.0626917E-5	0.008124346	9.614244E-4	-4.217334517234737	-2.090211593743496	2945	97438.0	6003906.5	415290.44	22
416	6440.0	1.1504325E-4	0.017108247	4.6347047E-4	-3.939138854676664	-1.766794496271206	870	97438.0	6037664.0	415290.44	22
417	4952.0	8.250876E-4	0.10345681	0.0012920453	-3.083499940741927	-0.9852409163197704	395	97438.0	6104496.5	415290.44	22
418	4776.0	3.1742317E-4	0.050076243	6.292363E-4	-3.4983613784271963	-1.3003682657994082	641	97438.0	6178958.5	415290.44	22
423	4213.0	0.0010125464	0.22344258	0.003993245	-2.9945850834310486	-0.6508340543460652	444	97438.0	6286206.0	415290.44	22
424	3595.0	4.4687977E-4	0.053687636	9.163071E-4	-3.3498093045759503	-1.270125720224371	96	97438.0	6337625.5	415290.44	22
426	21682.0	1.7979877E-7	2.049706E-5	5.3022304E-5	-6.74521327156493	-4.688308423841676	14894	97438.0	6337739.5	415290.44	22
428	2674.0	3.669794E-4	0.037505295	0.0026126073	-3.435358319595087	-1.4259074127424882	89	97438.0	6351638.5	415290.44	22
438	7790.0	6.7951974E-6	6.532762E-4	2.9276006E-4	-5.167797925682758	-3.184903150361186	717	97438.0	6354426.5	415290.44	22
439	5006.0	8.9273165E-4	0.10949165	0.0012523886	-3.0492790668823915	-0.9606190142359857	296	97438.0	6440893.5	415290.44	22
444	3911.0	6.4081774E-4	0.08032319	0.0014187823	-3.193265471809264	-1.0951590547627685	254	97438.0	6522367.5	415290.44	22
445	4576.0	6.757294E-4	0.08790706	0.0029128194	-3.170227173764011	-1.055976239581107	298	97438.0	6575445.0	415290.44	22
448	5988.0	3.109819E-4	0.0357077	9.14123E-4	-3.50726487603597	-1.447238110496137	49	97438.0	6645142.0	415290.44	22
450	14789.0	3.8580718E-5	0.0056727272	0.0010045648	-4.413629694753219	-2.2462080975344407	10626	97438.0	6657640.0	415290.44	22
460	3839.0	1.06546286E-4	0.014054423	0.0023223478	-3.9724616856718904	-1.8521869733949203	477	97438.0	6678349.5	415290.44	22
472	2091.0	0.0013003959	0.20364107	7.7612E-4	-2.8859243977514466	-0.6911346256112441	412	97438.0	6768707.5	415290.44	22
473	24979.0	1.7155381E-4	0.027196528	4.8114843E-4	-3.7655996343881557	-1.5654865296889193	20403	97438.0	6861606.5	415290.44	22
477	7283.0	5.0252664E-4	0.079844095	0.0010702478	-3.2988409072426954	-1.0977571983109715	59	97438.0	6952806.5	415290.44	22
481	2475.0	4.7788228E-4	0.060750782	0.004804259	-3.320679075882868	-1.2164481238398799	46	97438.0	6993486.5	415290.44	22
483	8334.0	1.7917136E-4	0.026369626	4.199556E-4	-3.746731413498968	-1.5788960346545127	586	97438.0	7043673.5	415290.44	22
485	5378.0	8.512396E-5	0.009611269	8.710051E-4	-4.069948180205095	-2.01721924680766	340	97438.0	7077546.0	415290.44	22
488	6966.0	3.229643E-4	0.046094965	9.551606E-4	-3.490845475428377	-1.3363465086612334	399	97438.0	7136919.5	415290.44	22
489	3529.0	9.5477466E-5	0.013856962	4.5259326E-4	-4.02009911605372	-1.8583319638704403	659	97438.0	7175380.0	415290.44	22
495	3755.0	3.563972E-4	0.03816279	0.0010809721	-3.4480657005516524	-1.4183598797478556	4	97438.0	7230419.0	415290.44	22
496	4173.0	8.628564E-4	0.10492693	0.002364438	-3.0640614775326935	-0.9791130383823932	111	97438.0	7292680.5	415290.44	22
498	6580.0	3.7947315E-4	0.04655027	0.0010748762	-3.420818952671507	-1.3320777941028723	830	97438.0	7352298.5	415290.44	22
500	3250.0	2.1869352E-4	0.029211204	0.00308189	-3.660164092649815	-1.5344505348961253	63	97438.0	7372468.0	415290.44	22
501	3775.0	6.010966E-4	0.08552445	0.00459686	-3.2210557266421063	-1.0679097239445876	267	97438.0	7434502.5	415290.44	22
505	2025.0	1.675483E-4	0.020496745	7.377243E-4	-3.775859955592029	-1.6883151090596773	309	97438.0	7454810.0	415290.44	22
507	7824.0	4.231754E-4	0.086011514	3.084568E-4	-3.3734795874422696	-1.0654434073456185	469	97438.0	7567818.5	415290.44	22
512	3474.0	5.370602E-4	0.11830997	0.0021456927	-3.2699770298131283	-0.9269786659703185	89	97438.0	7645361.0	415290.44	22
513	4078.0	6.284937E-4	0.07579104	0.0	-3.201699053168287	-1.1203821417091775	529	97438.0	7730860.5	415290.44	22
514	7493.0	1.1057546E-4	0.010998691	7.6090056E-4	-3.9563412310367645	-1.9586589818953999	949	97438.0	7758313.5	415290.44	22
519	3418.0	3.8894283E-4	0.04805401	0.0011353865	-3.4101142262049686	-1.318270368505345	272	97438.0	7854435.5	415290.44	22
530	1410.0	7.59205E-4	0.11312155	0.0020592292	-3.1196409265219636	-0.9464546650372576	87	97438.0	7896304.5	415290.44	22
536	3082.0	4.280635E-4	0.04681898	5.0279207E-4	-3.368491797899187	-1.3295780605839855	733	97438.0	7972428.5	415290.44	22
538	3466.0	8.3560817E-4	0.13113064	0.0024135336	-3.077997323942246	-0.882295833269462	384	97438.0	8030649.0	415290.44	22
539	7313.0	1.2820601E-4	0.016027296	6.2103453E-4	-3.8920916117591506	-1.795139743263569	917	97438.0	8051526.0	415290.44	22
540	3598.0	0.0010189499	0.17127836	0.0016724851	-2.991847168654078	-0.7662975104122904	294	97438.0	8130025.5	415290.44	22
541	2547.0	7.441996E-5	0.00863844	0.0024407876	-4.128310585569563	-2.0635646939644996	20	97438.0	8143606.5	415290.44	22
543	6307.0	2.644729E-4	0.030209072	0.0012120542	-3.5776188058664267	-1.5198626166676943	609	97438.0	8186897.5	415290.44	22
544	2669.0	8.514607E-4	0.15002736	0.0033189992	-3.069835405627052	-0.8238295198498724	355	97438.0	8268302.0	415290.44	22
546	2272.0	5.2965246E-4	0.084744394	0.001315309	-3.276009005116123	-1.0718890224601982	6	97438.0	8326062.0	415290.44	22
550	3717.0	5.6714256E-4	0.06527054	7.398731E-4	-3.246307760321921	-1.185282773642639	273	97438.0	8396610.0	415290.44	22
553	2800.0	5.0782546E-4	0.061288185	0.0022259764	-3.2942855279783556	-1.2126232367775485	126	97438.0	8447419.0	415290.44	22
564	5712.0	6.7847804E-4	0.0716279	0.0012367417	-3.168464203330073	-1.1449177813539562	803	97438.0	8515618.0	415290.44	22
570	3278.0	3.5217733E-4	0.044863477	0.0026920978	-3.4532386004854763	-1.348107067465584	91	97438.0	8545427.0	415290.44	22
571	1510.0	4.587679E-4	0.062222574	0.006815013	-3.3384069777329226	-1.2060520277800029	35	97438.0	8590185.0	415290.44	22
572	6464.0	7.8024593E-4	0.15542065	0.0013666552	-3.1077684883522245	-0.8084912900440019	155	97438.0	8726832.0	415290.44	22
575	4389.0	4.340079E-4	0.053699434	5.4359256E-4	-3.3625023621016745	-1.270030293393305	386	97438.0	8760858.0	415290.44	22
582	1792.0	2.8880112E-4	0.098481186	0.0047394256	-3.5394011235167833	-1.006646731047991	112	97438.0	8817464.0	415290.44	22
583	6265.0	8.96997E-4	0.15855996	8.6219073E-4	-3.047209012786144	-0.7998064639081239	346	97438.0	8938727.0	415290.44	22
585	2719.0	3.9014942E-4	0.07466041	0.005202993	-3.40876903423278	-1.1269096122012714	79	97438.0	8976808.0	415290.44	22
589	4258.0	7.3067367E-4	0.09443707	0.0018696075	-3.136276544588929	-1.024857494906097	200	97438.0	9033030.0	415290.44	22
591	4406.0	5.716944E-4	0.06417799	0.0017219936	-3.2428360621028602	-1.192613889033496	418	97438.0	9096906.0	415290.44	22
593	4665.0	2.733703E-4	0.034292474	7.9748424E-4	-3.563248669960218	-1.4648011770387057	705	97438.0	9186598.0	415290.44	22
594	6639.0	8.886703E-5	0.017606586	3.8077644E-4	-4.051259319848297	-1.7543248422416295	159	97438.0	9221468.0	415290.44	22
597	9595.0	3.3180713E-5	0.0040655946	6.263561E-4	-4.479114283083161	-2.3908759252961906	4864	97438.0	9234211.0	415290.44	22
605	3862.0	4.8811742E-4	0.07296194	0.0012258352	-3.3114756888692125	-1.1369036188773058	95	97438.0	9282492.0	415290.44	22
3	2872.0	0.0010600889	0.23628204	0.0016016647	-2.9746577277994555	-0.6265692960962602	253	102662.0	132841.78	423410.1	23
9	4282.0	7.326261E-5	0.007832994	0.0013669989	-4.135117632820097	-2.1060722198033934	827	102662.0	144388.78	423410.1	23
12	2446.0	5.582543E-4	0.10024583	0.003352855	-3.253167916053953	-0.998933669284684	52	102662.0	188922.19	423410.1	23
13	3663.0	9.035094E-4	0.20672913	0.0018437775	-3.0440673330856183	-0.6845983252406285	237	102662.0	347714.12	423410.1	23
