,blockid,dist_dtown,lg_den_parc,lg_den_finsqft,dum_400m,dum_800m,dum_1200m,dum_1600m,dum_2400m,dum_3200m,dum_4800m,dum_6400m,dum_8000m,year
273,4336,43322,-4.097743,-1.6895031,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
274,4337,43358,-4.161218,-2.0643082,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
275,4340,43398,-4.161218,-2.0406442,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
276,4341,43439,-4.161248,-2.0341434,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
277,4368,43058,-4.222482,-2.0794675,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
278,4373,43127,-3.684097,-1.5791548,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
279,4374,43012,-3.9075189,-1.6558806,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
280,4379,43215,-4.125579,-1.6258918,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
281,4380,43102,-3.9015946,-1.8242266,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
282,4383,43124,-3.4657173,-1.3636268,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
283,4386,43282,-4.2872195,-2.1868486,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
284,4389,43148,-4.276209,-2.097232,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
285,4401,43194,-4.1341133,-2.2150352,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
286,4403,43358,-4.3637247,-2.0001128,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
287,4407,43162,-4.0613017,-1.7411554,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
288,4414,42560,-4.703025,-2.962662,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
289,4417,42416,-4.97752,-2.8471863,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
290,4432,42724,-4.213252,-2.2542107,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
291,4436,42812,-4.2644634,-2.0883725,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
292,4440,42938,-4.165826,-2.0190778,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
293,4441,43058,-3.8552163,-1.7796693,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
294,4443,46118,-6.570594,-4.280559,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
295,4444,48436,-6.0854588,-3.5857716,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
296,4446,48943,-6.1295505,-3.848517,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
297,4449,48004,-6.561047,-4.323001,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
298,4451,49736,-6.121782,-3.8766217,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
299,4452,46717,-6.1681886,-3.853619,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
300,4474,47763,-6.0339365,-3.7971475,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
301,4486,48811,-6.116117,-3.91746,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
302,4487,47330,-6.592839,-4.446711,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
303,4513,31875,-5.1679316,-3.1265388,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
304,4537,33502,-4.0658784,-2.0244856,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
305,4551,36230,-6.294598,-3.759304,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
306,4581,39795,-6.281496,-4.1141787,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
307,4591,38597,-6.0351334,-3.5702467,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
308,4596,40404,-6.5002646,-4.2934384,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
309,4598,39650,-6.8185744,-4.7771816,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
310,4600,41715,-5.0164733,-2.7636204,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
311,4608,36562,-6.082561,-3.7401383,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
312,4612,34446,-6.2542686,-3.849435,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
313,4613,34396,-5.810663,-3.731482,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
314,4615,36045,-6.412631,-4.1225963,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
315,4616,35585,-5.7047005,-3.700379,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
316,4623,41459,-6.355254,-4.0857415,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
317,4627,38060,-5.7995543,-3.6050398,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
318,4633,41097,-5.9596047,-3.7111413,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
319,4635,40505,-6.24872,-4.047323,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
320,4637,42914,-5.7662573,-3.2777066,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
321,4671,24506,-5.471234,-3.1531703,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
322,4673,27076,-6.217243,-3.8888636,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
323,4686,25296,-5.677988,-3.4848635,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
324,4703,27286,-6.1519217,-4.3130727,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
325,4715,29323,-5.2926235,-3.096724,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
326,4725,28651,-6.16465,-3.899832,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
327,4728,28819,-5.872792,-3.514857,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
328,4752,23642,-5.3989673,-3.0151517,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
329,4769,23904,-4.141387,-2.1039605,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
330,4773,23771,-6.326704,-4.1335793,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
331,4830,26704,-6.2208815,-3.8424835,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
332,4839,26911,-5.7582397,-3.3268762,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
333,4855,29335,-5.8425126,-3.488404,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
334,4893,32386,-5.4714723,-3.2953808,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
335,4901,32806,-6.365034,-4.158208,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
336,4920,29607,-6.446321,-4.297102,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
337,4927,30725,-6.409453,-4.142281,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
338,4949,33654,-3.724153,-1.5874324,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
339,4950,33868,-3.7629535,-1.6947676,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
340,4951,33808,-3.401883,-1.2813089,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
341,4952,33704,-3.436989,-1.2060295,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
342,4954,33646,-3.6329296,-1.5772964,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
343,4955,33779,-3.7000978,-1.3874973,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
344,4956,33853,-3.333407,-1.1732386,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
345,4957,33959,-3.326254,-1.3279946,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
346,4959,34164,-3.705326,-1.5230744,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
347,4960,34217,-4.1510324,-1.8206189,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
348,4961,34317,-3.858116,-1.6567189,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
349,4962,34305,-4.0736265,-1.8509102,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
350,4963,34167,-3.8698182,-1.7492443,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
351,4964,34076,-3.628874,-1.5691214,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
352,4966,33862,-3.520549,-1.4108018,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
353,4968,33698,-3.3755906,-1.2766008,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
354,4972,33917,-3.3137617,-1.1640296,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
355,4975,31449,-6.0745835,-3.9811618,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
356,4987,32778,-3.8457077,-1.7270572,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
357,4992,32723,-4.287992,-2.379507,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
358,4993,32744,-5.3597,-3.3053424,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
359,4994,33012,-3.8022947,-1.6624156,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
360,4995,32967,-3.846306,-1.6601977,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
361,4996,33539,-3.4974825,-1.173715,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
362,4997,33432,-3.4547534,-1.3482226,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
363,4998,33478,-3.570893,-1.4682307,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
364,4999,33589,-4.0376654,-1.4935975,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
365,5001,33180,-3.8390694,-1.7421594,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
366,5005,33437,-4.126034,-1.8359994,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
367,5006,33337,-4.085362,-1.6335756,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
368,5011,33165,-3.3348558,-1.2367891,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
369,5012,33058,-3.3165994,-1.2924656,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
370,5013,33113,-3.8015409,-1.6960307,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
371,5014,33214,-3.8105013,-1.7101308,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
372,5015,33321,-3.2908611,-1.1712282,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
373,5016,33273,-3.5489726,-1.2430841,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
374,5017,33384,-3.8500025,-1.6931506,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
375,5018,33417,-3.6109395,-1.509708,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
376,5019,33267,-3.562263,-1.5208704,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
377,5040,31637,-4.326602,-1.916669,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
378,5047,32511,-4.389901,-2.3645952,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
379,5053,33303,-5.257742,-3.2098181,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
380,5055,33970,-5.56121,-3.3397958,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
381,5062,34520,-6.1045117,-3.7720733,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
382,5069,34234,-4.697482,-2.6292963,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
383,5071,34549,-3.7007036,-1.4626576,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
384,5073,33829,-3.8936985,-1.8832773,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
385,5074,33605,-3.2243063,-1.038906,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
386,5086,36035,-5.211799,-3.1539428,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
387,5088,36467,-3.726075,-1.3956611,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
388,5089,36613,-4.1901846,-1.8679652,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
389,5090,37192,-6.1085587,-4.2824836,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
390,5091,37227,-4.378861,-2.3036792,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
391,5093,36774,-3.6055565,-1.5287946,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
392,5094,36655,-3.768823,-1.6736536,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
393,5095,36548,-3.5184262,-1.1948304,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
394,5096,36532,-3.7206967,-1.6974442,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
395,5097,36433,-4.0091534,-1.9122434,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
396,5098,36656,-3.549126,-1.5448046,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
397,5099,36784,-4.3955708,-2.158782,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
398,5100,36768,-3.3863206,-1.1768055,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
399,5101,36891,-3.45629,-1.1856112,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
400,5102,36890,-4.06826,-1.9890789,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
401,5103,37003,-3.78476,-1.7979882,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
402,5104,37026,-3.9494877,-1.8964092,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
403,5105,37277,-4.74477,-2.5940137,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
404,5114,42211,-5.7460837,-3.5978923,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
405,5116,43237,-6.821858,-4.5863295,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
406,5119,41549,-6.5379024,-4.259149,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
407,5123,48396,-6.494375,-4.535334,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
408,5138,37937,-5.097712,-2.9733162,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
409,5139,38708,-6.031167,-3.604656,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
410,5144,42407,-5.9433293,-3.7385316,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
411,5145,43563,-6.4607368,-4.2164598,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
412,5148,45669,-6.029238,-3.797514,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
413,5152,45325,-6.112406,-3.9248853,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
414,5153,43660,-6.0494194,-3.8562946,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
415,5157,45161,-6.6673007,-4.5369673,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
416,5158,43595,-6.135959,-4.030449,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
417,5161,40262,-6.207548,-4.1412225,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
418,5162,41070,-5.92501,-3.6554973,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
419,5168,43596,-5.7769065,-3.4266586,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
420,5170,44265,-6.0968595,-4.1056337,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
421,5172,46494,-6.5221534,-4.047937,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
422,5175,46986,-6.1767287,-3.9166574,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
423,5186,46391,-6.4171143,-4.395925,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
424,5188,51383,-6.469395,-4.4086976,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
425,5193,35663,-5.966263,-3.6102371,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
426,5194,36563,-5.9328628,-3.79456,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
427,5199,38786,-5.9035983,-3.944557,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
428,5203,44044,-5.456281,-3.1914632,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
429,5204,44169,-6.2854605,-4.1991005,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
430,5209,40523,-6.374678,-4.1624904,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
431,5211,38817,-6.1703,-4.0000386,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
432,5212,37518,-6.0400515,-3.9483848,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
433,5214,37652,-6.329156,-4.0999866,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
434,5219,39906,-5.317608,-3.177729,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
435,5222,41892,-5.1178412,-3.1355698,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
436,5225,43059,-5.7909784,-3.7656727,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
437,5228,44991,-5.1703205,-3.211279,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
438,5239,38035,-6.4036107,-4.2132792,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
439,5241,38240,-4.4248,-2.352918,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
440,5245,44303,-5.7281384,-3.53921,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
441,5247,45058,-6.068563,-3.9102008,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
442,5248,47211,-6.454206,-4.304987,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
443,5249,47148,-6.5296717,-4.0177884,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
444,5250,49128,-5.594248,-3.2158499,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
445,5258,46063,-5.3371677,-3.3118618,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
446,5260,45978,-4.5523276,-2.367636,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
447,5261,45242,-5.948568,-3.7526684,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
448,5263,46057,-3.6518593,-1.5312853,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
449,5272,46717,-4.2323947,-2.1642087,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
450,5273,46377,-3.0746946,-0.8760375,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
451,5274,46481,-3.661789,-1.742711,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
452,5275,46324,-3.6603436,-1.7208244,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
453,5280,46102,-4.069816,-2.0966883,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
454,5281,46146,-4.069816,-1.9660124,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
455,5285,46320,-4.138902,-2.0489974,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
456,5286,46270,-3.6255183,-1.7064402,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
457,5288,46371,-3.8363242,-1.6933093,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
458,5289,46460,-3.4367986,-1.0769631,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
459,5292,46384,-4.2507615,-2.2595353,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
460,5294,46383,-3.795602,-1.8224741,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
461,5295,46439,-3.8763332,-1.8851073,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
462,5296,46496,-3.8194122,-1.6988384,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
463,5297,46485,-4.246474,-2.1034591,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
464,5302,46647,-4.359475,-2.2164602,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
465,5316,46220,-5.617105,-3.3304243,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
466,5322,50235,-5.881463,-3.6613548,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
467,5326,51508,-6.37206,-3.8068025,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
468,5327,52230,-6.203538,-3.9482656,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
469,5329,49827,-6.19197,-3.9615211,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
470,5333,53167,-6.5390973,-4.1257977,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
471,5337,50229,-6.113987,-4.000044,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
472,5338,48964,-6.462771,-4.0378895,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
473,5343,49925,-6.3314795,-3.9405444,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
474,5344,50591,-5.9665,-3.624077,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
475,5346,53685,-6.48419,-4.2123485,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
476,5348,55606,-5.335157,-3.0067773,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
477,5353,52138,-5.751937,-3.4174833,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
478,5354,50921,-6.4131002,-4.214443,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
479,5357,48052,-5.9715176,-3.5683973,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
480,5358,49880,-6.4093323,-4.1638193,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
481,5359,51510,-6.5889554,-4.3011537,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
482,5360,53450,-6.098112,-3.8280158,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
483,5362,54389,-6.3166013,-3.9473853,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
484,5363,55632,-6.344755,-4.1143064,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
485,5364,56444,-6.4044104,-4.211286,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
486,5367,55789,-5.992303,-3.6324675,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
487,5368,54311,-6.604304,-4.339486,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
488,5372,50529,-5.6074433,-3.0357344,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
489,5374,51710,-6.0099654,-4.096152,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
490,5379,55372,-6.295788,-3.9777243,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
491,5380,56994,-6.4280415,-4.3009367,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
492,5381,58282,-6.365537,-4.3202143,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
493,5396,55163,-6.560902,-4.3203526,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
494,5404,60814,-6.685979,-4.267678,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
495,5412,62469,-6.6688447,-4.298702,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
496,5416,57349,-4.8124676,-2.6528141,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
497,5418,56894,-3.5518157,-1.6056912,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
498,5419,56791,-3.7736402,-1.3463165,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
499,5420,56691,-3.313572,-1.1380602,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
500,5421,56529,-4.3900337,-2.5327013,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
501,5422,56608,-4.084433,-2.1399505,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
502,5423,56727,-3.7697957,-1.6659919,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
503,5424,56838,-4.236613,-2.350122,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
504,5425,56939,-3.9186332,-1.656182,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
505,5426,56874,-4.809593,-2.7196882,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
506,5427,56478,-5.1858764,-3.1405532,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
507,5437,55660,-6.49189,-4.1865387,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
508,5439,57748,-6.2902083,-3.9360998,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
509,5440,58712,-6.2937865,-3.9153888,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
510,5450,60190,-6.0772343,-3.839188,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
511,5453,61213,-6.379325,-3.9337208,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
512,5455,61287,-3.6347795,-1.3013322,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
513,5461,61546,-4.3230042,-2.2024305,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
514,5470,64062,-6.1009736,-3.8165429,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
515,5473,58368,-6.4160004,-4.139539,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
516,5474,57307,-5.570188,-3.352704,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
517,5481,54960,-4.6293077,-2.5623608,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
518,5485,54992,-4.746463,-2.624247,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
519,5489,54864,-4.158995,-2.1677692,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
520,5492,55005,-3.886265,-1.6121072,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
521,5493,55111,-3.6116703,-1.3515989,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
522,5495,55281,-4.4384,-2.1953619,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
523,5496,55154,-3.7401257,-1.6002467,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
524,5497,55046,-3.5789828,-0.9840381,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
525,5500,55095,-3.7076838,-1.5145591,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
526,5501,55204,-4.1958995,-2.1466815,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
527,5502,55271,-4.3244677,-2.1512814,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
528,5503,55137,-3.5926208,-1.377777,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
529,5506,55558,-4.7978234,-2.5794632,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
530,5511,55520,-5.1862526,-3.14486,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
531,5512,55290,-4.809371,-2.695428,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
532,5530,57282,-4.386751,-2.2406232,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
533,5532,56903,-4.0143733,-1.9749594,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
534,5534,56732,-3.3593042,-1.199737,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
535,5545,56330,-4.3405433,-2.2199693,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
536,5549,56643,-3.979776,-1.668022,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
537,5550,56700,-4.049838,-2.0630662,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
538,5551,56790,-3.6833773,-1.6041961,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
539,5552,56862,-3.9092617,-1.770959,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
540,5553,56771,-4.143015,-1.8619814,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
541,5554,56674,-3.5840766,-1.4094355,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
542,5555,56609,-3.4852955,-1.3647215,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
543,5557,56448,-4.325105,-2.236969,1,0,0,0,0,0,0.0,0.0,0.0,1890.0
544,5571,4518,-4.48107,-2.4767485,0,0,0,0,1,0,0.0,0.0,0.0,1890.0
545,5572,4591,-4.227681,-2.2831984,0,0,0,0,1,0,0.0,0.0,0.0,1890.0
546,5575,4156,-4.0878167,-2.0503905,0,0,0,0,1,0,0.0,0.0,0.0,1890.0
547,5576,4066,-4.0878167,-2.0666275,0,0,0,0,1,0,0.0,0.0,0.0,1890.0
548,5583,4777,-3.9582293,-2.0444155,0,0,0,0,0,1,0.0,0.0,0.0,1890.0
