,tractid,dist_dtown,den_parc,den_finsqft,den_line,lg_den_parc,lg_den_finsqft,tot_parc,tot_finsqft,tot_line_len,period,chg_tot_finsqft,chg_den_line,chg_den_finsqft,chg_tot_line_len
180,29,2226,0.000670567,0.08387311,0.0014333383,-3.1735578,-1.0763773,101258,1956315.5,427340.4,7,379948.12,9.490282e-05,0.0023973808,22181.688
181,29,2226,0.00067749195,0.084504366,0.003384023,-3.1690958,-1.0731208,115969,2258498.8,442741.84,8,302183.25,0.0019506847,0.0006312579,15401.4375
182,30,4954,2.6963098e-06,0.0002750236,0.0,-5.56923,-3.56063,76354,1577489.4,405158.72,6,,,,
183,30,4954,4.9023815e-06,0.00069940643,0.00019605506,-5.3095927,-3.1552703,101258,1959168.9,427340.4,7,381679.5,0.00019605506,0.00042438283,22181.688
184,30,4954,8.0889295e-06,0.0012359883,0.00019605506,-5.0921087,-2.9079857,115969,2263541.2,442741.84,8,304372.38,0.0,0.0005365819,15401.4375
185,31,3270,0.0002179076,0.031032603,0.0,-3.6617277,-1.5081818,9229,193515.55,152356.6,0,,,,
186,31,3270,0.0002668756,0.037501104,0.0019258991,-3.5736911,-1.4259559,10910,243150.48,273684.16,1,49634.938,0.0019258991,0.006468501,121327.56
187,31,3270,0.00038684718,0.053578336,0.0019258991,-3.4124606,-1.2710108,25179,586420.3,281973.1,2,343269.8,0.0,0.016077232,8288.9375
188,31,3270,0.00046397178,0.06465705,0.0019258991,-3.3335085,-1.1893841,32109,786209.1,309384.16,3,199788.81,0.0,0.011078712,27411.062
189,31,3270,0.0006390324,0.08749867,0.0029114145,-3.194477,-1.0579985,45857,1121322.6,325355.22,4,335113.5,0.0009855154,0.022841625,15971.0625
190,31,3270,0.00085571577,0.11394511,0.0029114145,-3.0676703,-0.9433043,62637,1477018.4,389052.62,5,355695.75,0.0,0.02644644,63697.406
191,31,3270,0.000930392,0.121896885,0.0029114145,-3.031334,-0.91400737,76354,1677062.0,405158.72,6,200043.62,0.0,0.007951774,16106.094
192,31,3270,0.0010552604,0.13614541,0.0029114145,-2.9766405,-0.86599696,101258,2070380.6,427340.4,7,393318.62,0.0,0.014248528,22181.688
193,31,3270,0.0011054525,0.14173694,0.0029114145,-2.95646,-0.84851694,115969,2379320.5,442741.84,8,308939.88,0.0,0.0055915266,15401.4375
194,32,8306,3.8995477e-06,0.0005810326,0.0,-5.4089856,-3.2357996,25179,587165.3,281973.1,2,,,,
195,32,8306,1.0138824e-05,0.0011659648,0.0,-4.9940124,-2.9333146,32109,787704.1,309384.16,3,200538.81,0.0,0.00058493216,27411.062
196,32,8306,2.1837466e-05,0.0023802838,0.0,-4.6607976,-2.6233714,45857,1124374.6,325355.22,4,336670.5,0.0,0.001214319,15971.0625
197,32,8306,7.0971764e-05,0.008307871,0.0026779596,-4.1489143,-2.0805101,62637,1487670.8,389052.62,5,363296.12,0.0026779596,0.005927588,63697.406
198,32,8306,0.00015208236,0.018732017,0.0026779596,-3.8179212,-1.7274154,76354,1701080.2,405158.72,6,213409.5,0.0,0.0104241455,16106.094
199,32,8306,0.0005389175,0.07358673,0.0026779596,-3.2684777,-1.1332005,101258,2164733.5,427340.4,7,463653.25,0.0,0.054854713,22181.688
200,32,8306,0.00079004833,0.11096832,0.0026779596,-3.1023464,-0.95480096,115969,2521604.0,442741.84,8,356870.5,0.0,0.03738159,15401.4375
201,33,2864,0.0001463336,0.02736438,0.0011453188,-3.834656,-1.5628144,25179,607174.3,281973.1,2,,,,
202,33,2864,0.0001873617,0.032600936,0.0034889814,-3.7273192,-1.4867699,32109,811542.1,309384.16,3,204367.81,0.0023436625,0.005236555,27411.062
203,33,2864,0.0002543743,0.048367452,0.0028985688,-3.5945268,-1.3154467,45857,1159741.2,325355.22,4,348199.12,-0.00059041264,0.015766516,15971.0625
204,33,2864,0.00028993198,0.05204279,0.0028985688,-3.537704,-1.2836394,62637,1525724.8,389052.62,5,365983.5,0.0,0.0036753379,63697.406
205,33,2864,0.00034463612,0.061862186,0.0028985688,-3.462639,-1.2085748,76354,1746314.2,405158.72,6,220589.5,0.0,0.009819396,16106.094
206,33,2864,0.00038019381,0.06824479,0.0028985688,-3.419995,-1.1659305,101258,2214634.5,427340.4,7,468320.25,0.0,0.006382607,22181.688
207,33,2864,0.00041985433,0.07536385,0.0028985688,-3.3769014,-1.122837,115969,2576710.5,442741.84,8,362076.0,0.0,0.0071190596,15401.4375
208,35,3893,2.3505392e-05,0.002987259,0.0,-4.6288323,-2.524727,9229,197963.64,152356.6,0,,,,
209,35,3893,2.4848558e-05,0.0031454135,0.00026926503,-4.6046987,-2.5023222,10910,247834.06,273684.16,1,49870.42,0.00026926503,0.0001581544,121327.56
210,35,3893,3.2235967e-05,0.0039245575,0.00026926503,-4.491659,-2.4062092,25179,613018.06,281973.1,2,365184.0,0.0,0.000779144,8288.9375
211,35,3893,3.3579134e-05,0.004064446,0.0006946388,-4.4739304,-2.3909986,32109,817594.2,309384.16,3,204576.12,0.0004253738,0.00013988838,27411.062
212,35,3893,3.559388e-05,0.004396193,0.0006946388,-4.4486246,-2.3569233,45857,1166287.2,325355.22,4,348693.06,0.0,0.00033174735,15971.0625
213,35,3893,5.4398195e-05,0.006375606,0.0008354999,-4.2644157,-2.1954784,62637,1535218.1,389052.62,5,368930.88,0.00014086108,0.001979413,63697.406
214,35,3893,6.917302e-05,0.007944623,0.0008354999,-4.1600633,-2.0999267,76354,1758144.0,405158.72,6,222925.88,0.0,0.0015690168,16106.094
215,35,3893,8.394783e-05,0.009518865,0.0008354999,-4.0759907,-2.0214148,101258,2228808.2,427340.4,7,470664.25,0.0,0.0015742416,22181.688
216,35,3893,0.000102080565,0.011377219,0.0008354999,-3.991057,-1.9439639,115969,2593651.5,442741.84,8,364843.25,0.0,0.0018583545,15401.4375
217,36,2297,0.00011794519,0.03943301,0.0017398676,-3.9283197,-1.4041401,25179,646785.75,281973.1,2,,,,
218,36,2297,0.0002440648,0.08808861,0.0017398676,-3.612495,-1.0550803,32109,893027.1,309384.16,3,246241.38,0.0,0.0486556,27411.062
219,36,2297,0.0003830299,0.14745979,0.0017398676,-3.4167674,-0.83132637,45857,1292561.5,325355.22,4,399534.38,0.0,0.05937118,15971.0625
220,36,2297,0.00047528406,0.18227912,0.0034892543,-3.3230467,-0.73926306,62637,1691309.2,389052.62,5,398747.75,0.0017493867,0.034819335,63697.406
221,36,2297,0.00053016946,0.20489392,0.0034892543,-3.2755852,-0.68847096,76354,1933600.8,405158.72,6,242291.5,0.0,0.022614792,16106.094
222,36,2297,0.00058388704,0.22178787,0.0034892543,-3.2336712,-0.6540622,101258,2418731.8,427340.4,7,485131.0,0.0,0.016893953,22181.688
223,36,2297,0.0006130814,0.23664942,0.0034892543,-3.212482,-0.62589455,115969,2796301.5,442741.84,8,377569.75,0.0,0.014861554,15401.4375
224,37,8074,1.7326296e-05,0.0015362649,0.0003636148,-4.7612944,-2.8135338,25179,651573.75,281973.1,2,,,,
225,37,8074,1.9893154e-05,0.0019353197,0.0003636148,-4.7012963,-2.7132473,32109,899058.8,309384.16,3,247485.06,0.0,0.00039905484,27411.062
226,37,8074,3.0160589e-05,0.002720485,0.0003636148,-4.5205603,-2.5653536,45857,1301040.2,325355.22,4,401981.44,0.0,0.00078516523,15971.0625
227,37,8074,5.1016315e-05,0.0057288324,0.00061638077,-4.2922907,-2.2419338,62637,1709164.0,389052.62,5,408123.75,0.00025276598,0.0030083475,63697.406
228,37,8074,9.2086055e-05,0.010385261,0.00061638077,-4.035806,-1.9835826,76354,1965968.0,405158.72,6,256804.0,0.0,0.0046564285,16106.094
229,37,8074,0.0001986107,0.022440461,0.00061638077,-3.7019973,-1.6489682,101258,2488670.8,427340.4,7,522702.75,0.0,0.0120552005,22181.688
230,37,8074,0.00028363787,0.034329638,0.00061638077,-3.5472357,-1.4643308,115969,2903295.0,442741.84,8,414624.25,0.0,0.011889176,15401.4375
231,38,5179,5.534485e-05,0.0072058993,0.0,-4.2569227,-2.1423118,25179,656260.94,281973.1,2,,,,
232,38,5179,7.533049e-05,0.009211843,0.0,-4.123029,-2.0356536,32109,905050.8,309384.16,3,248789.88,0.0,0.0020059436,27411.062
233,38,5179,0.00021215527,0.025721703,0.0,-3.6733463,-1.5897003,45857,1317771.4,325355.22,4,412720.56,0.0,0.01650986,15971.0625
234,38,5179,0.00029363518,0.035322588,0.0,-3.532192,-1.4519475,62637,1732140.1,389052.62,5,414368.75,0.0,0.009600885,63697.406
235,38,5179,0.00039202604,0.045867044,0.0,-3.406685,-1.3384992,76354,1995803.0,405158.72,6,263662.88,0.0,0.010544457,16106.094
236,38,5179,0.0005718968,0.06790063,0.0,-3.2426825,-1.1681262,101258,2532837.8,427340.4,7,537034.75,0.0,0.022033583,22181.688
237,38,5179,0.0006779744,0.07817153,3.239934e-07,-3.1687868,-1.1069514,115969,2954143.0,442741.84,8,421305.25,3.239934e-07,0.010270901,15401.4375
238,39,5106,3.323302e-05,0.0037882447,0.0,-4.4784303,-2.421562,9229,210274.61,152356.6,0,,,,
239,39,5106,4.031042e-05,0.004763295,0.00021229961,-4.3945827,-2.3220925,10910,263313.72,273684.16,1,53039.11,0.00021229961,0.00097505026,121327.56
240,39,5106,6.369662e-05,0.0072629834,0.00021229961,-4.1958838,-2.138885,25179,679864.06,281973.1,2,416550.34,0.0,0.0024996884,8288.9375
241,39,5106,7.077402e-05,0.00810112,0.00021229961,-4.150126,-2.091455,32109,931377.7,309384.16,3,251513.62,0.0,0.0008381363,27411.062
242,39,5106,9.508336e-05,0.011015953,0.00021229961,-4.0218954,-1.9579779,45857,1353570.8,325355.22,4,422193.06,0.0,0.002914833,15971.0625
243,39,5106,0.00013970176,0.015951203,0.00023921044,-3.854798,-1.7972065,62637,1783978.0,389052.62,5,430407.25,2.6910828e-05,0.0049352506,63697.406
244,39,5106,0.00017385792,0.019670203,0.00023921044,-3.7598054,-1.7061912,76354,2059726.9,405158.72,6,275748.88,0.0,0.0037190001,16106.094
245,39,5106,0.0002366314,0.026347984,0.00023921044,-3.6259277,-1.5792526,101258,2618463.0,427340.4,7,558736.1,0.0,0.0066777803,22181.688
246,39,5106,0.0002550942,0.028466634,0.00023921044,-3.5932994,-1.5456638,115969,3046653.2,442741.84,8,428190.25,0.0,0.0021186508,15401.4375
247,40,21523,3.1674438e-07,5.9864688e-05,0.00015648946,-6.499291,-4.2228293,62637,1784167.0,389052.62,5,,,,
248,40,21523,3.1674438e-07,5.9864688e-05,0.00015648946,-6.499291,-4.2228293,76354,2059915.9,405158.72,6,275748.88,0.0,0.0,16106.094
249,40,21523,3.1674438e-07,5.9864688e-05,0.00015648946,-6.499291,-4.2228293,101258,2618652.0,427340.4,7,558736.1,0.0,0.0,22181.688
250,40,21523,3.1674438e-07,5.9864688e-05,0.00015648946,-6.499291,-4.2228293,115969,3046842.2,442741.84,8,428190.25,0.0,0.0,15401.4375
251,42,12814,2.0559948e-05,0.0031388188,0.00049613114,-4.686978,-2.5032337,25179,689482.06,281973.1,2,,,,
252,42,12814,4.1119896e-05,0.0058024745,0.00049613114,-4.385948,-2.2363868,32109,949157.7,309384.16,3,259675.62,0.0,0.0026636557,27411.062
253,42,12814,5.8090012e-05,0.008263305,0.00049613114,-4.2358985,-2.0828462,45857,1378891.2,325355.22,4,429733.56,0.0,0.0024608304,15971.0625
254,42,12814,6.885951e-05,0.009795265,0.00047122882,-4.162036,-2.0089839,62637,1814181.8,389052.62,5,435290.5,-2.4902314e-05,0.0015319604,63697.406
255,42,12814,8.550328e-05,0.011496304,0.00047122882,-4.068017,-1.9394418,76354,2095143.0,405158.72,6,280961.25,0.0,0.0017010383,16106.094
256,42,12814,0.00012466508,0.017237345,0.00051001535,-3.9042552,-1.7635297,101258,2671470.8,427340.4,7,576327.75,3.878653e-05,0.005741041,22181.688
257,42,12814,0.00014946757,0.020107538,0.00051001535,-3.825453,-1.6966411,115969,3108456.0,442741.84,8,436985.25,0.0,0.0028701928,15401.4375
258,43,3106,0.00014494301,0.010870726,0.0012218772,-3.8388028,-1.9637414,25179,696607.06,281973.1,2,,,,
259,43,3106,0.00017545733,0.0131593,0.0012218772,-3.7558284,-1.8807672,32109,957782.7,309384.16,3,261175.62,0.0,0.0022885744,27411.062
260,43,3106,0.00019071449,0.014303587,0.0012218772,-3.7196164,-1.844555,45857,1388266.2,325355.22,4,430483.56,0.0,0.0011442872,15971.0625
261,43,3106,0.00019376593,0.014532444,0.0012218772,-3.7127225,-1.8376614,62637,1823706.8,389052.62,5,435440.5,0.0,0.00022885669,63697.406
262,43,3106,0.00019834307,0.0148757305,0.0012218772,-3.702583,-1.8275217,76354,2104893.0,405158.72,6,281186.25,0.0,0.00034328643,16106.094
263,43,3106,0.00021512595,0.016134446,0.0012372987,-3.6673071,-1.792246,101258,2682045.8,427340.4,7,577152.75,1.5421538e-05,0.001258716,22181.688
264,43,3106,0.00022733168,0.017049875,0.0012372987,-3.64334,-1.7682788,115969,3119631.0,442741.84,8,437585.25,0.0,0.0009154286,15401.4375
265,44,3861,5.9331545e-05,0.0063484753,0.0,-4.226714,-2.1973305,9229,216587.61,152356.6,0,,,,
266,44,3861,7.743269e-05,0.008285298,0.00011651508,-4.111076,-2.081692,10910,271552.72,273684.16,1,54965.11,0.00011651508,0.0019368227,121327.56
267,44,3861,0.00017196091,0.023444004,0.00011651508,-3.7645702,-1.6299682,25179,719920.06,281973.1,2,448367.34,0.0,0.015158706,8288.9375
268,44,3861,0.00027553973,0.039200824,0.00011651508,-3.559816,-1.4067048,32109,996764.44,309384.16,3,276844.38,0.0,0.01575682,27411.062
269,44,3861,0.00052493333,0.07613633,0.00011651508,-3.2798958,-1.1184081,45857,1463977.1,325355.22,4,467212.7,0.0,0.036935505,15971.0625
270,44,3861,0.00069689425,0.102122664,0.00011651508,-3.1568332,-0.99087787,62637,1925258.8,389052.62,5,461281.62,0.0,0.025986336,63697.406
271,44,3861,0.00075421453,0.11052237,0.00011651508,-3.1225052,-0.9565498,76354,2214797.8,405158.72,6,289539.0,0.0,0.008399703,16106.094
272,44,3861,0.0007874,0.11538535,0.00071377057,-3.1038046,-0.93784934,101258,2796786.2,427340.4,7,581988.5,0.0005972555,0.0048629865,22181.688
273,44,3861,0.0008557821,0.12540604,0.00071377057,-3.0676367,-0.90168154,115969,3244336.2,442741.84,8,447550.0,0.0,0.010020688,15401.4375
274,45,2348,0.00011639643,0.015742617,0.0024963876,-3.9340603,-1.8029231,25179,729387.56,281973.1,2,,,,
275,45,2348,0.0001346873,0.018216457,0.0024963876,-3.8706734,-1.739536,32109,1007719.7,309384.16,3,278332.12,0.0,0.0024738405,27411.062
276,45,2348,0.00013801291,0.018666247,0.0024963876,-3.8600802,-1.728943,45857,1475202.9,325355.22,4,467483.2,0.0,0.0004497897,15971.0625
277,45,2348,0.00014466414,0.019565824,0.0024963876,-3.8396392,-1.7085018,62637,1937025.5,389052.62,5,461822.62,0.0,0.0008995775,63697.406
278,45,2348,0.00014632694,0.019790718,0.0024963876,-3.8346758,-1.7035384,76354,2226699.8,405158.72,6,289674.25,0.0,0.00022489391,16106.094
279,45,2348,0.00014798975,0.020015614,0.0024963876,-3.8297684,-1.698631,101258,2808823.5,427340.4,7,582123.75,0.0,0.00022489578,22181.688
280,45,2348,0.00014965255,0.020240508,0.0024963876,-3.824916,-1.6937786,115969,3256508.8,442741.84,8,447685.25,0.0,0.00022489391,15401.4375
281,46,1750,0.00019603966,0.019146541,0.0,-3.7076561,-1.7179097,25179,740814.56,281973.1,2,,,,
282,46,1750,0.000254684,0.024577007,0.0,-3.5939984,-1.609471,32109,1022387.7,309384.16,3,281573.12,0.0,0.0054304656,27411.062
283,46,1750,0.00027143952,0.026193915,0.0,-3.5663269,-1.5817996,45857,1490835.9,325355.22,4,468448.2,0.0,0.0016169082,15971.0625
284,46,1750,0.00028819506,0.031586178,0.0,-3.5403135,-1.500503,62637,1955876.8,389052.62,5,465040.88,0.0,0.0053922627,63697.406
285,46,1750,0.00029824837,0.03151491,0.0,-3.5254219,-1.5014839,76354,2245508.5,405158.72,6,289631.75,0.0,-7.126853e-05,16106.094
286,46,1750,0.00030495058,0.03222311,0.0,-3.5157704,-1.4918326,101258,2828054.8,427340.4,7,582546.25,0.0,0.00070820004,22181.688
287,46,1750,0.0003083017,0.032577213,0.0,-3.511024,-1.487086,115969,3275951.5,442741.84,8,447896.75,0.0,0.00035410374,15401.4375
288,47,20629,6.3693324e-07,8.598599e-05,0.00043605937,-6.195906,-4.0655723,9229,216992.61,152356.6,0,,,,
289,47,20629,6.3693324e-07,8.598599e-05,0.00043605937,-6.195906,-4.0655723,10910,271957.72,273684.16,1,54965.11,0.0,0.0,121327.56
290,47,20629,1.4861774e-06,0.00020063396,0.00043605937,-5.8279295,-3.6975956,25179,741759.56,281973.1,2,469801.84,0.0,0.00011464798,8288.9375
291,47,20629,1.4861774e-06,0.00020063396,0.00043605937,-5.8279295,-3.6975956,32109,1023332.7,309384.16,3,281573.12,0.0,0.0,27411.062
292,47,20629,1.9107997e-06,0.00025795796,0.00043605937,-5.718785,-3.5884511,45857,1492050.9,325355.22,4,468718.2,0.0,5.7323996e-05,15971.0625
293,47,20629,2.1231108e-06,0.00028661994,0.00043605937,-5.6730275,-3.5426936,62637,1957226.8,389052.62,5,465175.88,0.0,2.8661976e-05,63697.406
294,47,20629,3.184666e-06,0.00046973824,0.00043605937,-5.4969363,-3.328144,76354,2247721.0,405158.72,6,290494.25,0.0,0.0001831183,16106.094
295,47,20629,3.8215994e-06,0.00048789085,0.00043605937,-5.4177547,-3.3116772,101258,2830352.8,427340.4,7,582631.75,0.0,1.8152612e-05,22181.688
296,47,20629,4.6708437e-06,0.000596311,0.00043605937,-5.3306046,-3.2245271,115969,3278760.2,442741.84,8,448407.5,0.0,0.00010842015,15401.4375
297,48,9070,7.922173e-06,0.0010853376,0.00063806045,-5.1011558,-2.964435,45857,1494790.9,325355.22,4,,,,
298,48,9070,1.1883259e-05,0.0016280065,0.00063806045,-4.9250646,-2.788344,62637,1961336.8,389052.62,5,466545.88,0.0,0.00054266886,63697.406
299,48,9070,2.020154e-05,0.0022558386,0.00063806045,-4.6946154,-2.646692,76354,2253416.0,405158.72,6,292079.25,0.0,0.00062783214,16106.094
300,48,9070,3.446145e-05,0.0036873752,0.00063806045,-4.4626665,-2.4332826,101258,2839661.8,427340.4,7,586245.75,0.0,0.0014315366,22181.688
301,48,9070,4.4364166e-05,0.0048726643,0.00063806045,-4.3529677,-2.3122334,115969,3291061.5,442741.84,8,451399.75,0.0,0.0011852891,15401.4375
302,49,4281,0.00042962964,0.060577776,0.0032453286,-3.3669057,-1.2176867,25179,778560.56,281973.1,2,,,,
303,49,4281,0.000582716,0.084882304,0.0032836215,-3.234543,-1.0711828,32109,1074898.8,309384.16,3,296338.2,3.8292957e-05,0.024304528,27411.062
304,49,4281,0.0007786008,0.11379866,0.0032836215,-3.1086853,-0.94386286,45857,1563923.5,325355.22,4,489024.75,0.0,0.028916359,15971.0625
305,49,4281,0.00089876546,0.12898329,0.0032836215,-3.0463536,-0.8894665,62637,2039694.1,389052.62,5,475770.62,0.0,0.015184626,63697.406
306,49,4281,0.00096131687,0.13431847,0.0032836215,-3.0171335,-0.87186426,76354,2335014.5,405158.72,6,295320.38,0.0,0.005335182,16106.094
307,49,4281,0.00101893,0.14356299,0.004629498,-2.9918556,-0.8429575,101258,2926876.2,427340.4,7,591861.75,0.0013458764,0.0092445165,22181.688
308,49,4281,0.0010567901,0.15126894,0.00592903,-2.9760113,-0.8202502,115969,3382957.5,442741.84,8,456081.25,0.0012995321,0.0077059567,15401.4375
309,50,8167,1.398636e-05,0.0017296463,0.000509059,-4.8542953,-2.7620428,62637,2041796.5,389052.62,5,,,,
310,50,8167,2.221363e-05,0.0027900317,0.000509059,-4.6533804,-2.554391,76354,2338405.8,405158.72,6,296609.25,0.0,0.0010603854,16106.094
311,50,8167,4.6072713e-05,0.0048883148,0.000509059,-4.3365564,-2.3108408,101258,2932817.8,427340.4,7,594412.0,0.0,0.002098283,22181.688
312,50,8167,6.334998e-05,0.0071205376,0.000509059,-4.1982536,-2.1474872,115969,3391612.2,442741.84,8,458794.5,0.0,0.0022322228,15401.4375
313,51,5104,8.163598e-06,0.0012833177,0.00045410224,-5.0881186,-2.891666,9229,219507.81,152356.6,0,,,,
314,51,5104,8.163598e-06,0.0012833177,0.00045410224,-5.0881186,-2.891666,10910,274472.9,273684.16,1,54965.094,0.0,0.0,121327.56
315,51,5104,2.091922e-05,0.002796019,0.00045410224,-4.6794543,-2.55346,25179,784040.56,281973.1,2,509567.66,0.0,0.0015127013,8288.9375
316,51,5104,3.3674845e-05,0.0046217344,0.00045410224,-4.4726944,-2.335195,32109,1083957.0,309384.16,3,299916.44,0.0,0.0018257154,27411.062
317,51,5104,8.7758686e-05,0.0118105,0.00045410224,-4.05671,-1.9277318,45857,1587071.1,325355.22,4,503114.12,0.0,0.007188766,15971.0625
318,51,5104,0.00014286298,0.018285898,0.00076801406,-3.8450804,-1.7378837,62637,2077635.4,389052.62,5,490564.25,0.00031391182,0.0064753983,63697.406
319,51,5104,0.00018010939,0.022183472,0.00076801406,-3.7444637,-1.6539705,76354,2381883.5,405158.72,6,304248.12,0.0,0.0038975738,16106.094
320,51,5104,0.00021786604,0.026883278,0.00076801406,-3.6618104,-1.5705178,101258,2985506.8,427340.4,7,603623.25,0.0,0.0046998058,22181.688
321,51,5104,0.00023062166,0.028347494,0.00076801406,-3.6371,-1.5474854,115969,3447171.0,442741.84,8,461664.25,0.0,0.001464216,15401.4375
322,52,2372,0.00017413564,0.024857862,0.006800989,-3.7591124,-1.6045362,25179,806880.56,281973.1,2,,,,
323,52,2372,0.00019263754,0.029024057,0.006800989,-3.715259,-1.5372419,32109,1110625.0,309384.16,3,303744.44,0.0,0.004166195,27411.062
324,52,2372,0.00021766954,0.032795545,0.006800989,-3.6622024,-1.4841851,45857,1617204.5,325355.22,4,506579.5,0.0,0.0037714876,15971.0625
325,52,2372,0.00025358502,0.038976014,0.006800989,-3.5958765,-1.4092026,62637,2113447.5,389052.62,5,496243.0,0.0,0.006180469,63697.406
326,52,2372,0.00027644032,0.04505977,0.006800989,-3.5583987,-1.3462111,76354,2423285.5,405158.72,6,309838.0,0.0,0.0060837567,16106.094
327,52,2372,0.00030147232,0.046599004,0.006800989,-3.5207527,-1.3316233,101258,3028323.0,427340.4,7,605037.5,0.0,0.0015392341,22181.688
328,52,2372,0.00031779753,0.049973663,0.006800989,-3.4978495,-1.3012588,115969,3493088.0,442741.84,8,464765.0,0.0,0.0033746585,15401.4375
329,53,4373,0.00010967635,0.014203087,0.0,-3.959887,-1.8476173,25179,816204.56,281973.1,2,,,,
330,53,4373,0.00017822407,0.028627241,0.0002226369,-3.7490337,-1.5432205,32109,1129418.1,309384.16,3,313213.56,0.0002226369,0.014424154,27411.062
331,53,4373,0.00053162564,0.078285284,0.0002226369,-3.274394,-1.1063199,45857,1668597.0,325355.22,4,539178.9,0.0,0.049658045,15971.0625
332,53,4373,0.00066872104,0.09535706,0.0002226369,-3.174755,-1.0206472,62637,2176047.2,389052.62,5,507450.25,0.0,0.017071776,63697.406
333,53,4373,0.00074031536,0.10420949,0.0002226369,-3.1305833,-0.98209274,76354,2491696.8,405158.72,6,315649.5,0.0,0.00885243,16106.094
334,53,4373,0.00083323556,0.11430111,0.0002226369,-3.0792322,-0.94194955,101258,3103359.0,427340.4,7,611662.25,0.0,0.010091618,22181.688
335,53,4373,0.0008637012,0.1184803,0.0002226369,-3.0636365,-0.9263539,115969,3570867.5,442741.84,8,467508.5,0.0,0.0041791946,15401.4375
336,54,6731,0.000106893516,0.012898484,0.0056874463,-3.9710486,-1.8894613,32109,1137502.8,309384.16,3,,,,
337,54,6731,0.0003493982,0.039656695,0.005948073,-3.4566793,-1.4016834,45857,1693453.5,325355.22,4,555950.75,0.0002606269,0.02675821,15971.0625
338,54,6731,0.0006301931,0.06697857,0.006684422,-3.2005265,-1.1740642,62637,2218029.0,389052.62,5,524575.5,0.0007363488,0.027321871,63697.406
339,54,6731,0.00082004874,0.08535576,0.006684422,-3.0861604,-1.0687672,76354,2545197.0,405158.72,6,327168.0,0.0,0.018377192,16106.094
340,54,6731,0.0010864849,0.11666778,0.006684422,-2.9639764,-0.9330491,101258,3176485.5,427340.4,7,631288.5,0.0,0.03131202,22181.688
